invite_id,rfq_id,vendor_id,vendor_name,invited_date,responded
RFQ-0162-INV-V021,RFQ-0162,V021,Helios Micro Systems,2024-10-29,False
RFQ-0162-INV-V002,RFQ-0162,V002,Tanaka Electrical KK,2024-10-29,True
RFQ-0162-INV-V006,RFQ-0162,V006,Bright Spark Electronics Ltd,2024-10-29,True
RFQ-0162-INV-V011,RFQ-0162,V011,Solaris Power Components,2024-10-29,True
RFQ-0162-INV-V018,RFQ-0162,V018,Guangzhou Mech & Elec Co.,2024-10-29,True
RFQ-0163-INV-V023,RFQ-0163,V023,Sahara Industrial FZE,2024-04-09,False
RFQ-0163-INV-V012,RFQ-0163,V012,Indra Copper Works,2024-04-09,True
RFQ-0163-INV-V005,RFQ-0163,V005,Cerro Negro Metals SA,2024-04-09,True
RFQ-0163-INV-V003,RFQ-0163,V003,Patel Alloys Pvt Ltd,2024-04-09,True
RFQ-0163-INV-V008,RFQ-0163,V008,Delta Composites Inc.,2024-04-09,True
RFQ-0163-INV-V015,RFQ-0163,V015,Nordic Steel AS,2024-04-09,True
RFQ-0163-INV-V014,RFQ-0163,V014,Coastal Alloys Pty Ltd,2024-04-09,True
RFQ-0163-INV-V020,RFQ-0163,V020,Rajasthan Rare Earths Ltd,2024-04-09,True
RFQ-0164-INV-V004,RFQ-0164,V004,Strömberg Hydraulics AB,2024-08-01,True
RFQ-0164-INV-V022,RFQ-0164,V022,Andean Precision SRL,2024-08-01,True
RFQ-0164-INV-V001,RFQ-0164,V001,Kovacs Precision GmbH,2024-08-01,True
RFQ-0164-INV-V010,RFQ-0164,V010,Adriatic Fastenings d.o.o.,2024-08-01,True
RFQ-0164-INV-V024,RFQ-0164,V024,BalticTech UAB,2024-08-01,False
RFQ-0164-INV-V019,RFQ-0164,V019,Emerald Isle Castings Ltd,2024-08-01,True
RFQ-0164-INV-V017,RFQ-0164,V017,Türk Makina A.Ş.,2024-08-01,True
RFQ-0164-INV-V009,RFQ-0164,V009,Fischer & Söhne KG,2024-08-01,True
RFQ-0165-INV-V021,RFQ-0165,V021,Helios Micro Systems,2025-04-19,False
RFQ-0165-INV-V011,RFQ-0165,V011,Solaris Power Components,2025-04-19,True
RFQ-0165-INV-V006,RFQ-0165,V006,Bright Spark Electronics Ltd,2025-04-19,True
RFQ-0165-INV-V018,RFQ-0165,V018,Guangzhou Mech & Elec Co.,2025-04-19,True
RFQ-0165-INV-V013,RFQ-0165,V013,Vantage Sensors GmbH,2025-04-19,True
RFQ-0165-INV-V016,RFQ-0165,V016,Precision Arc Systems,2025-04-19,False
RFQ-0165-INV-V002,RFQ-0165,V002,Tanaka Electrical KK,2025-04-19,True
RFQ-0166-INV-V015,RFQ-0166,V015,Nordic Steel AS,2024-09-21,True
RFQ-0166-INV-V003,RFQ-0166,V003,Patel Alloys Pvt Ltd,2024-09-21,True
RFQ-0166-INV-V023,RFQ-0166,V023,Sahara Industrial FZE,2024-09-21,False
RFQ-0166-INV-V014,RFQ-0166,V014,Coastal Alloys Pty Ltd,2024-09-21,False
RFQ-0166-INV-V008,RFQ-0166,V008,Delta Composites Inc.,2024-09-21,True
RFQ-0166-INV-V012,RFQ-0166,V012,Indra Copper Works,2024-09-21,True
RFQ-0166-INV-V005,RFQ-0166,V005,Cerro Negro Metals SA,2024-09-21,True
RFQ-0166-INV-V020,RFQ-0166,V020,Rajasthan Rare Earths Ltd,2024-09-21,True
RFQ-0167-INV-V022,RFQ-0167,V022,Andean Precision SRL,2025-03-19,True
RFQ-0167-INV-V007,RFQ-0167,V007,Nakamura Tooling Co.,2025-03-19,True
RFQ-0167-INV-V004,RFQ-0167,V004,Strömberg Hydraulics AB,2025-03-19,True
RFQ-0167-INV-V001,RFQ-0167,V001,Kovacs Precision GmbH,2025-03-19,True
RFQ-0167-INV-V024,RFQ-0167,V024,BalticTech UAB,2025-03-19,True
RFQ-0167-INV-V009,RFQ-0167,V009,Fischer & Söhne KG,2025-03-19,False
RFQ-0167-INV-V019,RFQ-0167,V019,Emerald Isle Castings Ltd,2025-03-19,False
RFQ-0167-INV-V017,RFQ-0167,V017,Türk Makina A.Ş.,2025-03-19,False
RFQ-0168-INV-V016,RFQ-0168,V016,Precision Arc Systems,2024-01-06,False
RFQ-0168-INV-V013,RFQ-0168,V013,Vantage Sensors GmbH,2024-01-06,True
RFQ-0168-INV-V018,RFQ-0168,V018,Guangzhou Mech & Elec Co.,2024-01-06,False
RFQ-0168-INV-V021,RFQ-0168,V021,Helios Micro Systems,2024-01-06,True
RFQ-0168-INV-V011,RFQ-0168,V011,Solaris Power Components,2024-01-06,False
RFQ-0168-INV-V006,RFQ-0168,V006,Bright Spark Electronics Ltd,2024-01-06,True
RFQ-0168-INV-V002,RFQ-0168,V002,Tanaka Electrical KK,2024-01-06,True
RFQ-0169-INV-V016,RFQ-0169,V016,Precision Arc Systems,2025-01-30,False
RFQ-0169-INV-V002,RFQ-0169,V002,Tanaka Electrical KK,2025-01-30,True
RFQ-0169-INV-V013,RFQ-0169,V013,Vantage Sensors GmbH,2025-01-30,True
RFQ-0169-INV-V021,RFQ-0169,V021,Helios Micro Systems,2025-01-30,True
RFQ-0169-INV-V006,RFQ-0169,V006,Bright Spark Electronics Ltd,2025-01-30,True
RFQ-0169-INV-V018,RFQ-0169,V018,Guangzhou Mech & Elec Co.,2025-01-30,False
RFQ-0169-INV-V011,RFQ-0169,V011,Solaris Power Components,2025-01-30,False
RFQ-0170-INV-V016,RFQ-0170,V016,Precision Arc Systems,2024-01-07,False
RFQ-0170-INV-V018,RFQ-0170,V018,Guangzhou Mech & Elec Co.,2024-01-07,True
RFQ-0170-INV-V011,RFQ-0170,V011,Solaris Power Components,2024-01-07,True
RFQ-0170-INV-V013,RFQ-0170,V013,Vantage Sensors GmbH,2024-01-07,True
RFQ-0170-INV-V021,RFQ-0170,V021,Helios Micro Systems,2024-01-07,True
RFQ-0170-INV-V006,RFQ-0170,V006,Bright Spark Electronics Ltd,2024-01-07,False
RFQ-0170-INV-V002,RFQ-0170,V002,Tanaka Electrical KK,2024-01-07,True
RFQ-0171-INV-V011,RFQ-0171,V011,Solaris Power Components,2024-03-24,False
RFQ-0171-INV-V013,RFQ-0171,V013,Vantage Sensors GmbH,2024-03-24,True
RFQ-0171-INV-V018,RFQ-0171,V018,Guangzhou Mech & Elec Co.,2024-03-24,True
RFQ-0171-INV-V002,RFQ-0171,V002,Tanaka Electrical KK,2024-03-24,True
RFQ-0171-INV-V006,RFQ-0171,V006,Bright Spark Electronics Ltd,2024-03-24,True
RFQ-0171-INV-V021,RFQ-0171,V021,Helios Micro Systems,2024-03-24,True
RFQ-0171-INV-V016,RFQ-0171,V016,Precision Arc Systems,2024-03-24,False
RFQ-0172-INV-V015,RFQ-0172,V015,Nordic Steel AS,2025-02-05,True
RFQ-0172-INV-V008,RFQ-0172,V008,Delta Composites Inc.,2025-02-05,True
RFQ-0172-INV-V023,RFQ-0172,V023,Sahara Industrial FZE,2025-02-05,True
RFQ-0172-INV-V003,RFQ-0172,V003,Patel Alloys Pvt Ltd,2025-02-05,True
RFQ-0172-INV-V005,RFQ-0172,V005,Cerro Negro Metals SA,2025-02-05,True
RFQ-0172-INV-V020,RFQ-0172,V020,Rajasthan Rare Earths Ltd,2025-02-05,True
RFQ-0172-INV-V014,RFQ-0172,V014,Coastal Alloys Pty Ltd,2025-02-05,False
RFQ-0172-INV-V012,RFQ-0172,V012,Indra Copper Works,2025-02-05,False
RFQ-0173-INV-V020,RFQ-0173,V020,Rajasthan Rare Earths Ltd,2024-06-27,True
RFQ-0173-INV-V015,RFQ-0173,V015,Nordic Steel AS,2024-06-27,True
RFQ-0173-INV-V005,RFQ-0173,V005,Cerro Negro Metals SA,2024-06-27,True
RFQ-0173-INV-V008,RFQ-0173,V008,Delta Composites Inc.,2024-06-27,False
RFQ-0173-INV-V023,RFQ-0173,V023,Sahara Industrial FZE,2024-06-27,True
RFQ-0173-INV-V003,RFQ-0173,V003,Patel Alloys Pvt Ltd,2024-06-27,True
RFQ-0173-INV-V012,RFQ-0173,V012,Indra Copper Works,2024-06-27,True
RFQ-0173-INV-V014,RFQ-0173,V014,Coastal Alloys Pty Ltd,2024-06-27,False
RFQ-0174-INV-V010,RFQ-0174,V010,Adriatic Fastenings d.o.o.,2024-07-26,True
RFQ-0174-INV-V007,RFQ-0174,V007,Nakamura Tooling Co.,2024-07-26,True
RFQ-0174-INV-V017,RFQ-0174,V017,Türk Makina A.Ş.,2024-07-26,False
RFQ-0174-INV-V009,RFQ-0174,V009,Fischer & Söhne KG,2024-07-26,True
RFQ-0174-INV-V022,RFQ-0174,V022,Andean Precision SRL,2024-07-26,True
RFQ-0174-INV-V019,RFQ-0174,V019,Emerald Isle Castings Ltd,2024-07-26,True
RFQ-0174-INV-V001,RFQ-0174,V001,Kovacs Precision GmbH,2024-07-26,True
RFQ-0174-INV-V024,RFQ-0174,V024,BalticTech UAB,2024-07-26,True
RFQ-0175-INV-V006,RFQ-0175,V006,Bright Spark Electronics Ltd,2024-09-22,True
RFQ-0175-INV-V021,RFQ-0175,V021,Helios Micro Systems,2024-09-22,True
RFQ-0175-INV-V002,RFQ-0175,V002,Tanaka Electrical KK,2024-09-22,False
RFQ-0175-INV-V011,RFQ-0175,V011,Solaris Power Components,2024-09-22,False
RFQ-0175-INV-V018,RFQ-0175,V018,Guangzhou Mech & Elec Co.,2024-09-22,True
RFQ-0175-INV-V016,RFQ-0175,V016,Precision Arc Systems,2024-09-22,False
RFQ-0175-INV-V013,RFQ-0175,V013,Vantage Sensors GmbH,2024-09-22,True
RFQ-0176-INV-V004,RFQ-0176,V004,Strömberg Hydraulics AB,2024-07-02,True
RFQ-0176-INV-V007,RFQ-0176,V007,Nakamura Tooling Co.,2024-07-02,True
RFQ-0176-INV-V024,RFQ-0176,V024,BalticTech UAB,2024-07-02,True
RFQ-0176-INV-V009,RFQ-0176,V009,Fischer & Söhne KG,2024-07-02,True
RFQ-0176-INV-V017,RFQ-0176,V017,Türk Makina A.Ş.,2024-07-02,True
RFQ-0176-INV-V019,RFQ-0176,V019,Emerald Isle Castings Ltd,2024-07-02,True
RFQ-0176-INV-V001,RFQ-0176,V001,Kovacs Precision GmbH,2024-07-02,False
RFQ-0176-INV-V010,RFQ-0176,V010,Adriatic Fastenings d.o.o.,2024-07-02,True
RFQ-0177-INV-V002,RFQ-0177,V002,Tanaka Electrical KK,2024-10-24,True
RFQ-0177-INV-V011,RFQ-0177,V011,Solaris Power Components,2024-10-24,False
RFQ-0177-INV-V016,RFQ-0177,V016,Precision Arc Systems,2024-10-24,True
RFQ-0177-INV-V021,RFQ-0177,V021,Helios Micro Systems,2024-10-24,True
RFQ-0177-INV-V013,RFQ-0177,V013,Vantage Sensors GmbH,2024-10-24,False
RFQ-0177-INV-V006,RFQ-0177,V006,Bright Spark Electronics Ltd,2024-10-24,True
RFQ-0177-INV-V018,RFQ-0177,V018,Guangzhou Mech & Elec Co.,2024-10-24,True
RFQ-0178-INV-V020,RFQ-0178,V020,Rajasthan Rare Earths Ltd,2024-09-23,True
RFQ-0178-INV-V005,RFQ-0178,V005,Cerro Negro Metals SA,2024-09-23,True
RFQ-0178-INV-V023,RFQ-0178,V023,Sahara Industrial FZE,2024-09-23,False
RFQ-0178-INV-V003,RFQ-0178,V003,Patel Alloys Pvt Ltd,2024-09-23,True
RFQ-0178-INV-V012,RFQ-0178,V012,Indra Copper Works,2024-09-23,True
RFQ-0178-INV-V015,RFQ-0178,V015,Nordic Steel AS,2024-09-23,True
RFQ-0178-INV-V014,RFQ-0178,V014,Coastal Alloys Pty Ltd,2024-09-23,True
RFQ-0178-INV-V008,RFQ-0178,V008,Delta Composites Inc.,2024-09-23,True
RFQ-0179-INV-V006,RFQ-0179,V006,Bright Spark Electronics Ltd,2024-02-12,True
RFQ-0179-INV-V011,RFQ-0179,V011,Solaris Power Components,2024-02-12,False
RFQ-0179-INV-V021,RFQ-0179,V021,Helios Micro Systems,2024-02-12,True
RFQ-0179-INV-V002,RFQ-0179,V002,Tanaka Electrical KK,2024-02-12,True
RFQ-0179-INV-V013,RFQ-0179,V013,Vantage Sensors GmbH,2024-02-12,False
RFQ-0179-INV-V016,RFQ-0179,V016,Precision Arc Systems,2024-02-12,True
RFQ-0179-INV-V018,RFQ-0179,V018,Guangzhou Mech & Elec Co.,2024-02-12,True
RFQ-0180-INV-V024,RFQ-0180,V024,BalticTech UAB,2024-04-15,True
RFQ-0180-INV-V022,RFQ-0180,V022,Andean Precision SRL,2024-04-15,True
RFQ-0180-INV-V019,RFQ-0180,V019,Emerald Isle Castings Ltd,2024-04-15,True
RFQ-0180-INV-V017,RFQ-0180,V017,Türk Makina A.Ş.,2024-04-15,True
RFQ-0180-INV-V007,RFQ-0180,V007,Nakamura Tooling Co.,2024-04-15,False
RFQ-0180-INV-V009,RFQ-0180,V009,Fischer & Söhne KG,2024-04-15,True
RFQ-0180-INV-V004,RFQ-0180,V004,Strömberg Hydraulics AB,2024-04-15,True
RFQ-0180-INV-V010,RFQ-0180,V010,Adriatic Fastenings d.o.o.,2024-04-15,True
RFQ-0181-INV-V021,RFQ-0181,V021,Helios Micro Systems,2024-02-12,True
RFQ-0181-INV-V002,RFQ-0181,V002,Tanaka Electrical KK,2024-02-12,False
RFQ-0181-INV-V013,RFQ-0181,V013,Vantage Sensors GmbH,2024-02-12,False
RFQ-0181-INV-V018,RFQ-0181,V018,Guangzhou Mech & Elec Co.,2024-02-12,False
RFQ-0181-INV-V006,RFQ-0181,V006,Bright Spark Electronics Ltd,2024-02-12,False
RFQ-0181-INV-V011,RFQ-0181,V011,Solaris Power Components,2024-02-12,True
RFQ-0181-INV-V016,RFQ-0181,V016,Precision Arc Systems,2024-02-12,True
RFQ-0182-INV-V010,RFQ-0182,V010,Adriatic Fastenings d.o.o.,2024-02-25,True
RFQ-0182-INV-V017,RFQ-0182,V017,Türk Makina A.Ş.,2024-02-25,True
RFQ-0182-INV-V019,RFQ-0182,V019,Emerald Isle Castings Ltd,2024-02-25,True
RFQ-0182-INV-V024,RFQ-0182,V024,BalticTech UAB,2024-02-25,True
RFQ-0182-INV-V022,RFQ-0182,V022,Andean Precision SRL,2024-02-25,True
RFQ-0182-INV-V009,RFQ-0182,V009,Fischer & Söhne KG,2024-02-25,True
RFQ-0182-INV-V004,RFQ-0182,V004,Strömberg Hydraulics AB,2024-02-25,True
RFQ-0182-INV-V001,RFQ-0182,V001,Kovacs Precision GmbH,2024-02-25,True
RFQ-0183-INV-V018,RFQ-0183,V018,Guangzhou Mech & Elec Co.,2025-01-23,True
RFQ-0183-INV-V011,RFQ-0183,V011,Solaris Power Components,2025-01-23,False
RFQ-0183-INV-V021,RFQ-0183,V021,Helios Micro Systems,2025-01-23,True
RFQ-0183-INV-V013,RFQ-0183,V013,Vantage Sensors GmbH,2025-01-23,True
RFQ-0183-INV-V002,RFQ-0183,V002,Tanaka Electrical KK,2025-01-23,True
RFQ-0183-INV-V016,RFQ-0183,V016,Precision Arc Systems,2025-01-23,True
RFQ-0183-INV-V006,RFQ-0183,V006,Bright Spark Electronics Ltd,2025-01-23,True
RFQ-0184-INV-V008,RFQ-0184,V008,Delta Composites Inc.,2024-07-19,False
RFQ-0184-INV-V012,RFQ-0184,V012,Indra Copper Works,2024-07-19,True
RFQ-0184-INV-V014,RFQ-0184,V014,Coastal Alloys Pty Ltd,2024-07-19,True
RFQ-0184-INV-V015,RFQ-0184,V015,Nordic Steel AS,2024-07-19,True
RFQ-0184-INV-V005,RFQ-0184,V005,Cerro Negro Metals SA,2024-07-19,False
RFQ-0184-INV-V003,RFQ-0184,V003,Patel Alloys Pvt Ltd,2024-07-19,False
RFQ-0184-INV-V020,RFQ-0184,V020,Rajasthan Rare Earths Ltd,2024-07-19,False
RFQ-0184-INV-V023,RFQ-0184,V023,Sahara Industrial FZE,2024-07-19,False
