bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype
BID-RFQ-0155-V010,RFQ-0155,V010,Adriatic Fastenings d.o.o.,2024-04-17,79.71,37623.12,51,30,-6.57,aggressive_bidder
BID-RFQ-0155-V009,RFQ-0155,V009,Fischer & Söhne KG,2024-04-19,82.56,38968.32,44,30,-3.23,relationship_focused
BID-RFQ-0155-V024,RFQ-0155,V024,BalticTech UAB,2024-04-18,86.66,40903.52,20,30,1.58,reliable
BID-RFQ-0156-V008,RFQ-0156,V008,Delta Composites Inc.,2024-07-01,284.3,21322.5,19,30,-6.02,aggressive_bidder
BID-RFQ-0156-V023,RFQ-0156,V023,Sahara Industrial FZE,2024-06-30,303.29,22746.75,53,30,0.26,volatile
BID-RFQ-0156-V012,RFQ-0156,V012,Indra Copper Works,2024-07-01,298.48,22386.0,31,30,-1.33,reliable
BID-RFQ-0156-V005,RFQ-0156,V005,Cerro Negro Metals SA,2024-07-01,281.3,21097.5,20,30,-7.01,aggressive_bidder
BID-RFQ-0156-V020,RFQ-0156,V020,Rajasthan Rare Earths Ltd,2024-07-03,289.23,21692.25,48,30,-4.39,relationship_focused
BID-RFQ-0156-V015,RFQ-0156,V015,Nordic Steel AS,2024-07-03,301.26,22594.5,52,30,-0.41,reliable
BID-RFQ-0156-V003,RFQ-0156,V003,Patel Alloys Pvt Ltd,2024-07-03,306.54,22990.5,38,30,1.33,relationship_focused
BID-RFQ-0156-V014,RFQ-0156,V014,Coastal Alloys Pty Ltd,2024-06-30,286.88,21516.0,32,30,-5.17,relationship_focused
BID-RFQ-0157-V021,RFQ-0157,V021,Helios Micro Systems,2025-02-19,292.91,108669.61,11,30,2.25,conservative
BID-RFQ-0157-V006,RFQ-0157,V006,Bright Spark Electronics Ltd,2025-02-17,239.0,88669.0,37,30,-16.57,volatile
BID-RFQ-0157-V011,RFQ-0157,V011,Solaris Power Components,2025-02-17,280.07,103905.97,21,30,-2.24,volatile
BID-RFQ-0157-V018,RFQ-0157,V018,Guangzhou Mech & Elec Co.,2025-02-19,253.04,93877.84,30,30,-11.67,aggressive_bidder
BID-RFQ-0157-V002,RFQ-0157,V002,Tanaka Electrical KK,2025-02-18,291.95,108313.45,32,30,1.91,conservative
BID-RFQ-0158-V002,RFQ-0158,V002,Tanaka Electrical KK,2025-03-24,53.04,8433.36,45,30,0.17,conservative
BID-RFQ-0158-V018,RFQ-0158,V018,Guangzhou Mech & Elec Co.,2025-03-23,46.21,7347.39,41,30,-12.74,aggressive_bidder
BID-RFQ-0158-V006,RFQ-0158,V006,Bright Spark Electronics Ltd,2025-03-25,47.94,7622.46,24,30,-9.48,volatile
BID-RFQ-0158-V013,RFQ-0158,V013,Vantage Sensors GmbH,2025-03-22,54.36,8643.24,26,30,2.64,conservative
BID-RFQ-0158-V011,RFQ-0158,V011,Solaris Power Components,2025-03-25,58.69,9331.71,51,30,10.84,volatile
BID-RFQ-0159-V016,RFQ-0159,V016,Precision Arc Systems,2024-10-17,456.2,127279.8,30,30,-12.01,volatile
BID-RFQ-0159-V013,RFQ-0159,V013,Vantage Sensors GmbH,2024-10-18,536.52,149689.08,15,30,3.48,conservative
BID-RFQ-0159-V006,RFQ-0159,V006,Bright Spark Electronics Ltd,2024-10-17,528.58,147473.82,37,30,1.95,volatile
BID-RFQ-0159-V011,RFQ-0159,V011,Solaris Power Components,2024-10-16,516.03,143972.37,55,30,-0.47,volatile
BID-RFQ-0159-V002,RFQ-0159,V002,Tanaka Electrical KK,2024-10-16,520.32,145169.28,29,30,0.36,conservative
BID-RFQ-0160-V008,RFQ-0160,V008,Delta Composites Inc.,2025-03-31,131.22,38447.46,18,30,-7.42,aggressive_bidder
BID-RFQ-0160-V014,RFQ-0160,V014,Coastal Alloys Pty Ltd,2025-03-31,144.13,42230.09,31,30,1.69,relationship_focused
BID-RFQ-0160-V023,RFQ-0160,V023,Sahara Industrial FZE,2025-04-03,146.08,42801.44,37,30,3.06,volatile
BID-RFQ-0160-V012,RFQ-0160,V012,Indra Copper Works,2025-04-01,143.96,42180.28,49,30,1.57,reliable
BID-RFQ-0160-V015,RFQ-0160,V015,Nordic Steel AS,2025-04-02,137.01,40143.93,33,30,-3.34,reliable
BID-RFQ-0160-V005,RFQ-0160,V005,Cerro Negro Metals SA,2025-03-31,134.16,39308.88,35,30,-5.35,aggressive_bidder
BID-RFQ-0160-V003,RFQ-0160,V003,Patel Alloys Pvt Ltd,2025-04-02,135.84,39801.12,17,30,-4.16,relationship_focused
BID-RFQ-0161-V003,RFQ-0161,V003,Patel Alloys Pvt Ltd,2024-10-08,199.62,54296.64,35,30,-5.15,relationship_focused
BID-RFQ-0161-V015,RFQ-0161,V015,Nordic Steel AS,2024-10-07,200.05,54413.6,30,30,-4.94,reliable
BID-RFQ-0161-V014,RFQ-0161,V014,Coastal Alloys Pty Ltd,2024-10-06,199.24,54193.28,32,30,-5.33,relationship_focused
BID-RFQ-0161-V008,RFQ-0161,V008,Delta Composites Inc.,2024-10-07,189.92,51658.24,51,30,-9.76,aggressive_bidder
BID-RFQ-0161-V023,RFQ-0161,V023,Sahara Industrial FZE,2024-10-06,220.0,59840.0,49,30,4.54,volatile
BID-RFQ-0161-V020,RFQ-0161,V020,Rajasthan Rare Earths Ltd,2024-10-06,206.33,56121.76,10,30,-1.96,relationship_focused
BID-RFQ-0161-V005,RFQ-0161,V005,Cerro Negro Metals SA,2024-10-08,185.98,50586.56,24,30,-11.63,aggressive_bidder
BID-RFQ-0162-V013,RFQ-0162,V013,Vantage Sensors GmbH,2024-11-04,407.45,178463.1,25,30,4.97,conservative
BID-RFQ-0162-V002,RFQ-0162,V002,Tanaka Electrical KK,2024-11-04,410.2,179667.6,27,30,5.68,conservative
BID-RFQ-0162-V006,RFQ-0162,V006,Bright Spark Electronics Ltd,2024-11-06,414.03,181345.14,24,30,6.66,volatile
BID-RFQ-0162-V011,RFQ-0162,V011,Solaris Power Components,2024-11-07,332.73,145735.74,50,30,-14.28,volatile
BID-RFQ-0162-V018,RFQ-0162,V018,Guangzhou Mech & Elec Co.,2024-11-06,367.7,161052.6,24,30,-5.27,aggressive_bidder
BID-RFQ-0163-V012,RFQ-0163,V012,Indra Copper Works,2024-04-25,231.06,49215.78,19,30,-4.21,reliable
BID-RFQ-0163-V005,RFQ-0163,V005,Cerro Negro Metals SA,2024-04-22,228.78,48730.14,15,30,-5.15,aggressive_bidder
BID-RFQ-0163-V003,RFQ-0163,V003,Patel Alloys Pvt Ltd,2024-04-24,225.1,47946.3,29,30,-6.68,relationship_focused
BID-RFQ-0163-V008,RFQ-0163,V008,Delta Composites Inc.,2024-04-22,217.18,46259.34,12,30,-9.96,aggressive_bidder
BID-RFQ-0163-V015,RFQ-0163,V015,Nordic Steel AS,2024-04-23,229.34,48849.42,48,30,-4.92,reliable
BID-RFQ-0163-V014,RFQ-0163,V014,Coastal Alloys Pty Ltd,2024-04-25,241.23,51381.99,51,30,0.01,relationship_focused
BID-RFQ-0163-V020,RFQ-0163,V020,Rajasthan Rare Earths Ltd,2024-04-22,224.87,47897.31,26,30,-6.78,relationship_focused
BID-RFQ-0164-V004,RFQ-0164,V004,Strömberg Hydraulics AB,2024-08-18,156.55,44460.2,51,30,-3.53,reliable
BID-RFQ-0164-V022,RFQ-0164,V022,Andean Precision SRL,2024-08-20,148.08,42054.72,21,30,-8.75,aggressive_bidder
BID-RFQ-0164-V001,RFQ-0164,V001,Kovacs Precision GmbH,2024-08-19,160.21,45499.64,45,30,-1.28,reliable
BID-RFQ-0164-V010,RFQ-0164,V010,Adriatic Fastenings d.o.o.,2024-08-18,148.1,42060.4,52,30,-8.74,aggressive_bidder
BID-RFQ-0164-V019,RFQ-0164,V019,Emerald Isle Castings Ltd,2024-08-17,166.25,47215.0,36,30,2.45,conservative
BID-RFQ-0164-V017,RFQ-0164,V017,Türk Makina A.Ş.,2024-08-18,144.12,40930.08,45,30,-11.19,aggressive_bidder
BID-RFQ-0164-V009,RFQ-0164,V009,Fischer & Söhne KG,2024-08-18,164.55,46732.2,22,30,1.4,relationship_focused
BID-RFQ-0165-V011,RFQ-0165,V011,Solaris Power Components,2025-04-29,182.46,74078.76,41,30,-17.68,volatile
BID-RFQ-0165-V006,RFQ-0165,V006,Bright Spark Electronics Ltd,2025-05-02,209.32,84983.92,35,30,-5.56,volatile
BID-RFQ-0165-V018,RFQ-0165,V018,Guangzhou Mech & Elec Co.,2025-05-02,198.72,80680.32,46,30,-10.34,aggressive_bidder
BID-RFQ-0165-V013,RFQ-0165,V013,Vantage Sensors GmbH,2025-04-29,228.16,92632.96,29,30,2.94,conservative
BID-RFQ-0165-V002,RFQ-0165,V002,Tanaka Electrical KK,2025-04-30,221.63,89981.78,38,30,-0.01,conservative
BID-RFQ-0166-V015,RFQ-0166,V015,Nordic Steel AS,2024-09-30,747.6,97188.0,27,30,-3.37,reliable
BID-RFQ-0166-V003,RFQ-0166,V003,Patel Alloys Pvt Ltd,2024-09-30,723.61,94069.3,18,30,-6.47,relationship_focused
BID-RFQ-0166-V008,RFQ-0166,V008,Delta Composites Inc.,2024-10-01,701.12,91145.6,35,30,-9.38,aggressive_bidder
BID-RFQ-0166-V012,RFQ-0166,V012,Indra Copper Works,2024-09-29,749.08,97380.4,50,30,-3.18,reliable
BID-RFQ-0166-V005,RFQ-0166,V005,Cerro Negro Metals SA,2024-09-30,671.44,87287.2,54,30,-13.22,aggressive_bidder
BID-RFQ-0166-V020,RFQ-0166,V020,Rajasthan Rare Earths Ltd,2024-10-01,765.87,99563.1,35,30,-1.01,relationship_focused
BID-RFQ-0167-V022,RFQ-0167,V022,Andean Precision SRL,2025-03-28,55.32,23123.76,50,30,-7.49,aggressive_bidder
BID-RFQ-0167-V007,RFQ-0167,V007,Nakamura Tooling Co.,2025-03-26,62.12,25966.16,26,30,3.88,conservative
BID-RFQ-0167-V004,RFQ-0167,V004,Strömberg Hydraulics AB,2025-03-27,56.93,23796.74,31,30,-4.8,reliable
BID-RFQ-0167-V001,RFQ-0167,V001,Kovacs Precision GmbH,2025-03-26,59.48,24862.64,41,30,-0.53,reliable
BID-RFQ-0167-V024,RFQ-0167,V024,BalticTech UAB,2025-03-27,58.98,24653.64,35,30,-1.38,reliable
BID-RFQ-0168-V013,RFQ-0168,V013,Vantage Sensors GmbH,2024-01-17,454.2,199848.0,18,30,0.43,conservative
BID-RFQ-0168-V021,RFQ-0168,V021,Helios Micro Systems,2024-01-14,477.51,210104.4,26,30,5.58,conservative
BID-RFQ-0168-V006,RFQ-0168,V006,Bright Spark Electronics Ltd,2024-01-15,389.33,171305.2,22,30,-13.92,volatile
BID-RFQ-0168-V002,RFQ-0168,V002,Tanaka Electrical KK,2024-01-15,467.73,205801.2,21,30,3.42,conservative
BID-RFQ-0169-V002,RFQ-0169,V002,Tanaka Electrical KK,2025-02-16,49.57,7633.78,11,30,3.25,conservative
BID-RFQ-0169-V013,RFQ-0169,V013,Vantage Sensors GmbH,2025-02-17,47.43,7304.22,13,30,-1.2,conservative
BID-RFQ-0169-V021,RFQ-0169,V021,Helios Micro Systems,2025-02-18,50.15,7723.1,40,30,4.46,conservative
BID-RFQ-0169-V006,RFQ-0169,V006,Bright Spark Electronics Ltd,2025-02-15,40.09,6173.86,34,30,-16.5,volatile
BID-RFQ-0170-V018,RFQ-0170,V018,Guangzhou Mech & Elec Co.,2024-01-17,326.4,47654.4,43,30,-13.8,aggressive_bidder
BID-RFQ-0170-V011,RFQ-0170,V011,Solaris Power Components,2024-01-17,313.92,45832.32,49,30,-17.09,volatile
BID-RFQ-0170-V013,RFQ-0170,V013,Vantage Sensors GmbH,2024-01-14,387.28,56542.88,36,30,2.28,conservative
BID-RFQ-0170-V021,RFQ-0170,V021,Helios Micro Systems,2024-01-15,385.16,56233.36,26,30,1.72,conservative
BID-RFQ-0170-V002,RFQ-0170,V002,Tanaka Electrical KK,2024-01-16,374.74,54712.04,52,30,-1.03,conservative
BID-RFQ-0171-V013,RFQ-0171,V013,Vantage Sensors GmbH,2024-04-11,412.45,170754.3,10,30,4.71,conservative
BID-RFQ-0171-V018,RFQ-0171,V018,Guangzhou Mech & Elec Co.,2024-04-10,363.66,150555.24,28,30,-7.67,aggressive_bidder
BID-RFQ-0171-V002,RFQ-0171,V002,Tanaka Electrical KK,2024-04-11,404.94,167645.16,24,30,2.81,conservative
BID-RFQ-0171-V006,RFQ-0171,V006,Bright Spark Electronics Ltd,2024-04-09,353.03,146154.42,31,30,-10.37,volatile
BID-RFQ-0171-V021,RFQ-0171,V021,Helios Micro Systems,2024-04-09,399.27,165297.78,47,30,1.36,conservative
BID-RFQ-0172-V015,RFQ-0172,V015,Nordic Steel AS,2025-02-19,237.6,25423.2,52,30,2.51,reliable
BID-RFQ-0172-V008,RFQ-0172,V008,Delta Composites Inc.,2025-02-17,215.43,23051.01,38,30,-7.05,aggressive_bidder
BID-RFQ-0172-V023,RFQ-0172,V023,Sahara Industrial FZE,2025-02-16,210.22,22493.54,51,30,-9.3,volatile
BID-RFQ-0172-V003,RFQ-0172,V003,Patel Alloys Pvt Ltd,2025-02-18,217.08,23227.56,29,30,-6.34,relationship_focused
BID-RFQ-0172-V005,RFQ-0172,V005,Cerro Negro Metals SA,2025-02-18,206.26,22069.82,38,30,-11.01,aggressive_bidder
BID-RFQ-0172-V020,RFQ-0172,V020,Rajasthan Rare Earths Ltd,2025-02-16,223.42,23905.94,23,30,-3.6,relationship_focused
BID-RFQ-0173-V020,RFQ-0173,V020,Rajasthan Rare Earths Ltd,2024-07-14,206.53,57828.4,25,30,-3.67,relationship_focused
BID-RFQ-0173-V015,RFQ-0173,V015,Nordic Steel AS,2024-07-14,218.31,61126.8,26,30,1.83,reliable
BID-RFQ-0173-V005,RFQ-0173,V005,Cerro Negro Metals SA,2024-07-14,194.01,54322.8,55,30,-9.5,aggressive_bidder
BID-RFQ-0173-V023,RFQ-0173,V023,Sahara Industrial FZE,2024-07-16,188.21,52698.8,16,30,-12.21,volatile
BID-RFQ-0173-V003,RFQ-0173,V003,Patel Alloys Pvt Ltd,2024-07-17,202.42,56677.6,44,30,-5.58,relationship_focused
BID-RFQ-0173-V012,RFQ-0173,V012,Indra Copper Works,2024-07-16,203.8,57064.0,21,30,-4.94,reliable
BID-RFQ-0174-V010,RFQ-0174,V010,Adriatic Fastenings d.o.o.,2024-08-07,112.56,28365.12,10,30,-10.4,aggressive_bidder
BID-RFQ-0174-V007,RFQ-0174,V007,Nakamura Tooling Co.,2024-08-05,125.36,31590.72,27,30,-0.21,conservative
BID-RFQ-0174-V009,RFQ-0174,V009,Fischer & Söhne KG,2024-08-05,126.08,31772.16,45,30,0.36,relationship_focused
BID-RFQ-0174-V022,RFQ-0174,V022,Andean Precision SRL,2024-08-06,109.48,27588.96,15,30,-12.86,aggressive_bidder
BID-RFQ-0174-V019,RFQ-0174,V019,Emerald Isle Castings Ltd,2024-08-04,131.46,33127.92,20,30,4.64,conservative
BID-RFQ-0174-V001,RFQ-0174,V001,Kovacs Precision GmbH,2024-08-05,123.9,31222.8,44,30,-1.38,reliable
BID-RFQ-0174-V024,RFQ-0174,V024,BalticTech UAB,2024-08-05,119.79,30187.08,55,30,-4.64,reliable
BID-RFQ-0175-V006,RFQ-0175,V006,Bright Spark Electronics Ltd,2024-09-30,312.51,38126.22,19,30,13.59,volatile
BID-RFQ-0175-V021,RFQ-0175,V021,Helios Micro Systems,2024-09-30,275.85,33653.7,35,30,0.27,conservative
BID-RFQ-0175-V018,RFQ-0175,V018,Guangzhou Mech & Elec Co.,2024-09-30,246.35,30054.7,32,30,-10.45,aggressive_bidder
BID-RFQ-0175-V013,RFQ-0175,V013,Vantage Sensors GmbH,2024-10-01,282.37,34449.14,30,30,2.64,conservative
BID-RFQ-0176-V004,RFQ-0176,V004,Strömberg Hydraulics AB,2024-07-09,233.84,89560.72,16,30,-2.26,reliable
BID-RFQ-0176-V007,RFQ-0176,V007,Nakamura Tooling Co.,2024-07-09,242.15,92743.45,30,30,1.21,conservative
BID-RFQ-0176-V024,RFQ-0176,V024,BalticTech UAB,2024-07-11,241.97,92674.51,46,30,1.13,reliable
BID-RFQ-0176-V009,RFQ-0176,V009,Fischer & Söhne KG,2024-07-10,229.66,87959.78,10,30,-4.01,relationship_focused
BID-RFQ-0176-V017,RFQ-0176,V017,Türk Makina A.Ş.,2024-07-11,216.91,83076.53,39,30,-9.34,aggressive_bidder
BID-RFQ-0176-V019,RFQ-0176,V019,Emerald Isle Castings Ltd,2024-07-10,244.08,93482.64,53,30,2.01,conservative
BID-RFQ-0176-V010,RFQ-0176,V010,Adriatic Fastenings d.o.o.,2024-07-08,216.37,82869.71,20,30,-9.57,aggressive_bidder
BID-RFQ-0177-V002,RFQ-0177,V002,Tanaka Electrical KK,2024-11-09,173.23,30142.02,30,30,2.24,conservative
BID-RFQ-0177-V016,RFQ-0177,V016,Precision Arc Systems,2024-11-10,159.19,27699.06,50,30,-6.04,volatile
BID-RFQ-0177-V021,RFQ-0177,V021,Helios Micro Systems,2024-11-09,167.48,29141.52,50,30,-1.15,conservative
BID-RFQ-0177-V006,RFQ-0177,V006,Bright Spark Electronics Ltd,2024-11-11,183.26,31887.24,28,30,8.17,volatile
BID-RFQ-0177-V018,RFQ-0177,V018,Guangzhou Mech & Elec Co.,2024-11-08,151.72,26399.28,26,30,-10.45,aggressive_bidder
BID-RFQ-0178-V020,RFQ-0178,V020,Rajasthan Rare Earths Ltd,2024-10-09,3.44,185.76,20,30,-5.4,relationship_focused
BID-RFQ-0178-V005,RFQ-0178,V005,Cerro Negro Metals SA,2024-10-08,3.25,175.5,19,30,-10.56,aggressive_bidder
BID-RFQ-0178-V003,RFQ-0178,V003,Patel Alloys Pvt Ltd,2024-10-06,3.69,199.26,10,30,1.45,relationship_focused
BID-RFQ-0178-V012,RFQ-0178,V012,Indra Copper Works,2024-10-06,3.65,197.1,22,30,0.39,reliable
BID-RFQ-0178-V015,RFQ-0178,V015,Nordic Steel AS,2024-10-08,3.53,190.62,17,30,-2.79,reliable
BID-RFQ-0178-V014,RFQ-0178,V014,Coastal Alloys Pty Ltd,2024-10-06,3.61,194.94,26,30,-0.77,relationship_focused
BID-RFQ-0178-V008,RFQ-0178,V008,Delta Composites Inc.,2024-10-06,3.39,183.06,11,30,-6.72,aggressive_bidder
BID-RFQ-0179-V006,RFQ-0179,V006,Bright Spark Electronics Ltd,2024-02-24,568.83,97269.93,26,30,8.27,volatile
BID-RFQ-0179-V021,RFQ-0179,V021,Helios Micro Systems,2024-02-24,530.77,90761.67,27,30,1.03,conservative
BID-RFQ-0179-V002,RFQ-0179,V002,Tanaka Electrical KK,2024-02-24,515.37,88128.27,31,30,-1.9,conservative
BID-RFQ-0179-V016,RFQ-0179,V016,Precision Arc Systems,2024-02-25,433.58,74142.18,24,30,-17.47,volatile
BID-RFQ-0179-V018,RFQ-0179,V018,Guangzhou Mech & Elec Co.,2024-02-26,465.7,79634.7,39,30,-11.36,aggressive_bidder
BID-RFQ-0180-V024,RFQ-0180,V024,BalticTech UAB,2024-04-22,70.88,8505.6,54,30,-4.46,reliable
BID-RFQ-0180-V022,RFQ-0180,V022,Andean Precision SRL,2024-04-25,70.07,8408.4,17,30,-5.55,aggressive_bidder
BID-RFQ-0180-V019,RFQ-0180,V019,Emerald Isle Castings Ltd,2024-04-25,74.11,8893.2,12,30,-0.11,conservative
BID-RFQ-0180-V017,RFQ-0180,V017,Türk Makina A.Ş.,2024-04-24,65.22,7826.4,35,30,-12.1,aggressive_bidder
BID-RFQ-0180-V009,RFQ-0180,V009,Fischer & Söhne KG,2024-04-22,74.15,8898.0,38,30,-0.06,relationship_focused
BID-RFQ-0180-V004,RFQ-0180,V004,Strömberg Hydraulics AB,2024-04-25,71.7,8604.0,20,30,-3.37,reliable
BID-RFQ-0180-V010,RFQ-0180,V010,Adriatic Fastenings d.o.o.,2024-04-22,63.97,7676.4,52,30,-13.78,aggressive_bidder
BID-RFQ-0181-V021,RFQ-0181,V021,Helios Micro Systems,2024-02-23,406.04,204644.16,10,30,1.22,conservative
BID-RFQ-0181-V011,RFQ-0181,V011,Solaris Power Components,2024-02-22,450.0,226800.0,29,30,12.18,volatile
BID-RFQ-0181-V016,RFQ-0181,V016,Precision Arc Systems,2024-02-22,431.02,217234.08,50,30,7.45,volatile
BID-RFQ-0182-V010,RFQ-0182,V010,Adriatic Fastenings d.o.o.,2024-03-04,30.53,6869.25,42,30,-11.67,aggressive_bidder
BID-RFQ-0182-V017,RFQ-0182,V017,Türk Makina A.Ş.,2024-03-06,31.02,6979.5,51,30,-10.27,aggressive_bidder
BID-RFQ-0182-V019,RFQ-0182,V019,Emerald Isle Castings Ltd,2024-03-04,35.49,7985.25,42,30,2.65,conservative
BID-RFQ-0182-V024,RFQ-0182,V024,BalticTech UAB,2024-03-06,33.98,7645.5,38,30,-1.7,reliable
BID-RFQ-0182-V022,RFQ-0182,V022,Andean Precision SRL,2024-03-03,30.2,6795.0,28,30,-12.65,aggressive_bidder
BID-RFQ-0182-V009,RFQ-0182,V009,Fischer & Söhne KG,2024-03-04,32.43,7296.75,36,30,-6.2,relationship_focused
BID-RFQ-0182-V004,RFQ-0182,V004,Strömberg Hydraulics AB,2024-03-03,33.93,7634.25,12,30,-1.86,reliable
BID-RFQ-0182-V001,RFQ-0182,V001,Kovacs Precision GmbH,2024-03-05,35.28,7938.0,23,30,2.06,reliable
BID-RFQ-0183-V018,RFQ-0183,V018,Guangzhou Mech & Elec Co.,2025-02-05,27.73,7043.42,10,30,-8.73,aggressive_bidder
BID-RFQ-0183-V021,RFQ-0183,V021,Helios Micro Systems,2025-02-04,30.49,7744.46,54,30,0.35,conservative
BID-RFQ-0183-V013,RFQ-0183,V013,Vantage Sensors GmbH,2025-02-05,31.76,8067.04,11,30,4.52,conservative
BID-RFQ-0183-V002,RFQ-0183,V002,Tanaka Electrical KK,2025-02-04,31.9,8102.6,33,30,4.99,conservative
BID-RFQ-0183-V016,RFQ-0183,V016,Precision Arc Systems,2025-02-04,28.96,7355.84,43,30,-4.69,volatile
BID-RFQ-0183-V006,RFQ-0183,V006,Bright Spark Electronics Ltd,2025-02-02,31.6,8026.4,26,30,4.0,volatile
BID-RFQ-0184-V012,RFQ-0184,V012,Indra Copper Works,2024-07-31,21.98,2505.72,42,30,1.92,reliable
BID-RFQ-0184-V014,RFQ-0184,V014,Coastal Alloys Pty Ltd,2024-08-01,21.62,2464.68,48,30,0.27,relationship_focused
BID-RFQ-0184-V015,RFQ-0184,V015,Nordic Steel AS,2024-08-01,20.5,2337.0,29,30,-4.96,reliable
