eval_id,rfq_id,vendor_id,vendor_name,bid_total_usd,delivery_days,price_score,delivery_score,quality_score,relationship_score,composite_score,selected,month_index
EVAL-RFQ-0140-V011,RFQ-0140,V011,Solaris Power Components,26588.15,50,0.0,28.0,70.0,54.0,27.8,True,12
EVAL-RFQ-0141-V016,RFQ-0141,V016,Precision Arc Systems,1507.5,10,4.19,100.0,68.0,54.0,50.68,True,12
EVAL-RFQ-0141-V002,RFQ-0141,V002,Tanaka Electrical KK,1521.0,16,3.34,62.5,90.0,89.0,46.98,True,12
EVAL-RFQ-0141-V013,RFQ-0141,V013,Vantage Sensors GmbH,1561.5,27,0.76,37.04,88.0,89.0,37.92,True,12
EVAL-RFQ-0141-V021,RFQ-0141,V021,Helios Micro Systems,1573.5,30,0.0,33.33,82.0,40.0,30.4,True,12
EVAL-RFQ-0141-V011,RFQ-0141,V011,Solaris Power Components,1527.0,50,2.96,20.0,70.0,54.0,26.58,True,12
EVAL-RFQ-0142-V010,RFQ-0142,V010,Adriatic Fastenings d.o.o.,19775.8,30,16.44,83.33,74.0,61.0,52.48,True,12
EVAL-RFQ-0142-V024,RFQ-0142,V024,BalticTech UAB,22215.6,25,6.13,100.0,80.0,40.0,52.45,True,12
EVAL-RFQ-0142-V019,RFQ-0142,V019,Emerald Isle Castings Ltd,23667.6,32,0.0,78.12,87.0,75.0,48.34,True,12
EVAL-RFQ-0142-V009,RFQ-0142,V009,Fischer & Söhne KG,22334.4,46,5.63,54.35,89.0,100.0,46.36,True,12
EVAL-RFQ-0142-V001,RFQ-0142,V001,Kovacs Precision GmbH,22616.0,46,4.44,54.35,91.0,100.0,46.28,True,12
EVAL-RFQ-0142-V017,RFQ-0142,V017,Türk Makina A.Ş.,20154.2,42,14.84,59.52,73.0,61.0,44.5,False,12
EVAL-RFQ-0142-V022,RFQ-0142,V022,Andean Precision SRL,19967.2,45,15.63,55.56,70.0,40.0,40.92,False,12
EVAL-RFQ-0143-V006,RFQ-0143,V006,Bright Spark Electronics Ltd,161896.7,18,13.82,100.0,72.0,61.0,56.03,True,13
EVAL-RFQ-0143-V016,RFQ-0143,V016,Precision Arc Systems,187771.8,21,0.04,85.71,68.0,54.0,44.73,True,13
EVAL-RFQ-0143-V013,RFQ-0143,V013,Vantage Sensors GmbH,187853.8,53,0.0,33.96,88.0,89.0,36.69,True,13
EVAL-RFQ-0143-V021,RFQ-0143,V021,Helios Micro Systems,176869.9,53,5.85,33.96,82.0,40.0,32.93,True,13
EVAL-RFQ-0144-V021,RFQ-0144,V021,Helios Micro Systems,44755.87,14,0.91,100.0,82.0,40.0,50.76,True,13
EVAL-RFQ-0144-V013,RFQ-0144,V013,Vantage Sensors GmbH,44846.64,25,0.71,56.0,88.0,89.0,43.58,True,13
EVAL-RFQ-0144-V011,RFQ-0144,V011,Solaris Power Components,45165.9,39,0.0,35.9,70.0,54.0,30.17,True,13
EVAL-RFQ-0145-V010,RFQ-0145,V010,Adriatic Fastenings d.o.o.,21416.0,25,10.26,100.0,74.0,61.0,55.0,True,13
EVAL-RFQ-0145-V001,RFQ-0145,V001,Kovacs Precision GmbH,22550.0,36,5.51,69.44,91.0,100.0,51.24,True,13
EVAL-RFQ-0145-V004,RFQ-0145,V004,Strömberg Hydraulics AB,21806.0,40,8.62,62.5,93.0,100.0,50.8,True,13
EVAL-RFQ-0145-V009,RFQ-0145,V009,Fischer & Söhne KG,22126.0,40,7.28,62.5,89.0,100.0,49.46,True,13
EVAL-RFQ-0145-V007,RFQ-0145,V007,Nakamura Tooling Co.,23864.0,47,0.0,53.19,92.0,96.0,43.96,True,13
EVAL-RFQ-0145-V022,RFQ-0145,V022,Andean Precision SRL,21704.0,35,9.05,71.43,70.0,40.0,43.05,False,13
EVAL-RFQ-0145-V017,RFQ-0145,V017,Türk Makina A.Ş.,21462.0,48,10.07,52.08,73.0,61.0,40.35,False,13
EVAL-RFQ-0146-V006,RFQ-0146,V006,Bright Spark Electronics Ltd,135431.97,19,7.53,100.0,72.0,61.0,53.51,True,13
EVAL-RFQ-0146-V013,RFQ-0146,V013,Vantage Sensors GmbH,146468.35,29,0.0,65.52,88.0,89.0,46.16,True,13
EVAL-RFQ-0146-V002,RFQ-0146,V002,Tanaka Electrical KK,141128.57,34,3.65,55.88,90.0,89.0,45.12,True,13
EVAL-RFQ-0146-V021,RFQ-0146,V021,Helios Micro Systems,141829.69,42,3.17,45.24,82.0,40.0,35.24,True,13
EVAL-RFQ-0146-V011,RFQ-0146,V011,Solaris Power Components,138990.78,48,5.11,39.58,70.0,54.0,33.32,True,13
EVAL-RFQ-0146-V016,RFQ-0146,V016,Precision Arc Systems,144167.8,43,1.57,44.19,68.0,54.0,32.88,False,13
EVAL-RFQ-0147-V006,RFQ-0147,V006,Bright Spark Electronics Ltd,25163.5,13,20.23,100.0,72.0,61.0,58.59,True,13
EVAL-RFQ-0147-V013,RFQ-0147,V013,Vantage Sensors GmbH,31544.5,14,0.0,92.86,88.0,89.0,54.36,True,13
EVAL-RFQ-0147-V002,RFQ-0147,V002,Tanaka Electrical KK,29832.5,24,5.43,54.17,90.0,89.0,45.32,True,13
EVAL-RFQ-0147-V016,RFQ-0147,V016,Precision Arc Systems,30490.0,16,3.34,81.25,68.0,54.0,44.71,True,13
EVAL-RFQ-0147-V011,RFQ-0147,V011,Solaris Power Components,26573.5,33,15.76,39.39,70.0,54.0,37.52,True,13
EVAL-RFQ-0147-V021,RFQ-0147,V021,Helios Micro Systems,30257.0,38,4.08,34.21,82.0,40.0,32.3,False,13
EVAL-RFQ-0148-V013,RFQ-0148,V013,Vantage Sensors GmbH,123570.78,24,12.72,100.0,88.0,89.0,61.59,True,13
EVAL-RFQ-0148-V002,RFQ-0148,V002,Tanaka Electrical KK,124816.86,53,11.84,45.28,90.0,89.0,45.22,True,13
EVAL-RFQ-0148-V016,RFQ-0148,V016,Precision Arc Systems,107984.16,51,23.73,47.06,68.0,54.0,42.61,True,13
EVAL-RFQ-0148-V006,RFQ-0148,V006,Bright Spark Electronics Ltd,133787.22,41,5.51,58.54,72.0,61.0,40.26,True,13
EVAL-RFQ-0148-V011,RFQ-0148,V011,Solaris Power Components,126411.63,44,10.72,54.55,70.0,54.0,40.05,True,13
EVAL-RFQ-0148-V021,RFQ-0148,V021,Helios Micro Systems,125698.32,48,11.22,50.0,82.0,40.0,39.89,False,13
EVAL-RFQ-0148-V018,RFQ-0148,V018,Guangzhou Mech & Elec Co.,141587.61,49,0.0,48.98,49.0,54.0,29.89,False,13
EVAL-RFQ-0149-V013,RFQ-0149,V013,Vantage Sensors GmbH,8055.0,31,3.68,96.77,88.0,89.0,57.0,True,13
EVAL-RFQ-0149-V016,RFQ-0149,V016,Precision Arc Systems,8206.25,30,1.87,100.0,68.0,54.0,49.75,True,13
EVAL-RFQ-0149-V021,RFQ-0149,V021,Helios Micro Systems,8362.5,35,0.0,85.71,82.0,40.0,46.11,True,13
EVAL-RFQ-0150-V013,RFQ-0150,V013,Vantage Sensors GmbH,63116.04,11,6.8,100.0,88.0,89.0,59.22,True,13
EVAL-RFQ-0150-V002,RFQ-0150,V002,Tanaka Electrical KK,61939.8,49,8.54,22.45,90.0,89.0,37.05,True,13
EVAL-RFQ-0150-V021,RFQ-0150,V021,Helios Micro Systems,62350.08,47,7.94,23.4,82.0,40.0,30.6,True,13
EVAL-RFQ-0150-V018,RFQ-0150,V018,Guangzhou Mech & Elec Co.,67724.28,27,0.0,40.74,49.0,54.0,27.42,True,13
EVAL-RFQ-0151-V002,RFQ-0151,V002,Tanaka Electrical KK,50390.7,33,10.49,78.79,90.0,89.0,54.73,True,13
EVAL-RFQ-0151-V013,RFQ-0151,V013,Vantage Sensors GmbH,51675.48,36,8.21,72.22,88.0,89.0,51.45,True,13
EVAL-RFQ-0151-V018,RFQ-0151,V018,Guangzhou Mech & Elec Co.,56297.1,26,0.0,100.0,49.0,54.0,45.2,True,13
EVAL-RFQ-0151-V021,RFQ-0151,V021,Helios Micro Systems,51403.62,45,8.69,57.78,82.0,40.0,41.21,True,13
EVAL-RFQ-0152-V007,RFQ-0152,V007,Nakamura Tooling Co.,8730.44,27,4.59,96.3,92.0,96.0,58.73,True,13
EVAL-RFQ-0152-V010,RFQ-0152,V010,Adriatic Fastenings d.o.o.,7559.85,26,17.38,100.0,74.0,61.0,57.85,True,13
EVAL-RFQ-0152-V019,RFQ-0152,V019,Emerald Isle Castings Ltd,9150.6,28,0.0,92.86,87.0,75.0,52.76,True,13
EVAL-RFQ-0152-V009,RFQ-0152,V009,Fischer & Söhne KG,8173.93,42,10.67,61.9,89.0,100.0,50.64,True,13
EVAL-RFQ-0152-V001,RFQ-0152,V001,Kovacs Precision GmbH,8417.34,42,8.01,61.9,91.0,100.0,49.98,True,13
EVAL-RFQ-0152-V017,RFQ-0152,V017,Türk Makina A.Ş.,7728.52,35,15.54,74.29,73.0,61.0,49.2,False,13
EVAL-RFQ-0152-V022,RFQ-0152,V022,Andean Precision SRL,7804.27,39,14.71,66.67,70.0,40.0,43.89,False,13
EVAL-RFQ-0152-V024,RFQ-0152,V024,BalticTech UAB,8533.49,55,6.74,47.27,80.0,40.0,36.88,False,13
EVAL-RFQ-0153-V016,RFQ-0153,V016,Precision Arc Systems,131865.87,13,11.16,100.0,68.0,54.0,53.47,True,14
EVAL-RFQ-0153-V021,RFQ-0153,V021,Helios Micro Systems,148438.79,14,0.0,92.86,82.0,40.0,48.26,True,14
EVAL-RFQ-0153-V002,RFQ-0153,V002,Tanaka Electrical KK,146521.82,32,1.29,40.62,90.0,89.0,39.6,True,14
EVAL-RFQ-0154-V002,RFQ-0154,V002,Tanaka Electrical KK,3592.55,20,3.14,100.0,90.0,89.0,58.15,True,14
EVAL-RFQ-0154-V006,RFQ-0154,V006,Bright Spark Electronics Ltd,3247.4,22,12.44,90.91,72.0,61.0,52.75,True,14
EVAL-RFQ-0154-V013,RFQ-0154,V013,Vantage Sensors GmbH,3459.95,36,6.71,55.56,88.0,89.0,45.85,True,14
EVAL-RFQ-0154-V016,RFQ-0154,V016,Precision Arc Systems,3708.9,54,0.0,37.04,68.0,54.0,30.11,True,14
EVAL-RFQ-0155-V013,RFQ-0155,V013,Vantage Sensors GmbH,43009.82,29,7.47,86.21,88.0,89.0,55.35,True,14
EVAL-RFQ-0155-V011,RFQ-0155,V011,Solaris Power Components,46482.52,25,0.0,100.0,70.0,54.0,49.4,True,14
EVAL-RFQ-0155-V021,RFQ-0155,V021,Helios Micro Systems,44881.06,43,3.45,58.14,82.0,40.0,39.22,True,14
EVAL-RFQ-0155-V016,RFQ-0155,V016,Precision Arc Systems,43018.43,48,7.45,52.08,68.0,54.0,37.61,True,14
EVAL-RFQ-0156-V007,RFQ-0156,V007,Nakamura Tooling Co.,221919.64,10,0.0,100.0,92.0,96.0,58.0,True,14
EVAL-RFQ-0156-V024,RFQ-0156,V024,BalticTech UAB,212750.56,12,4.13,83.33,80.0,40.0,46.65,True,14
EVAL-RFQ-0156-V001,RFQ-0156,V001,Kovacs Precision GmbH,205465.0,40,7.41,25.0,91.0,100.0,38.67,True,14
EVAL-RFQ-0156-V004,RFQ-0156,V004,Strömberg Hydraulics AB,208608.56,40,6.0,25.0,93.0,100.0,38.5,True,14
EVAL-RFQ-0156-V017,RFQ-0156,V017,Türk Makina A.Ş.,179993.88,39,18.89,25.64,73.0,61.0,35.95,True,14
EVAL-RFQ-0156-V022,RFQ-0156,V022,Andean Precision SRL,197429.52,24,11.04,41.67,70.0,40.0,34.91,False,14
EVAL-RFQ-0157-V002,RFQ-0157,V002,Tanaka Electrical KK,18669.52,10,11.81,100.0,90.0,89.0,61.62,True,14
EVAL-RFQ-0157-V021,RFQ-0157,V021,Helios Micro Systems,18574.69,18,12.25,55.56,82.0,40.0,41.97,True,14
EVAL-RFQ-0157-V011,RFQ-0157,V011,Solaris Power Components,17096.65,22,19.24,45.45,70.0,54.0,40.73,True,14
EVAL-RFQ-0157-V013,RFQ-0157,V013,Vantage Sensors GmbH,18587.77,39,12.19,25.64,88.0,89.0,39.07,True,14
EVAL-RFQ-0157-V006,RFQ-0157,V006,Bright Spark Electronics Ltd,20179.17,21,4.68,47.62,72.0,61.0,36.66,True,14
EVAL-RFQ-0157-V016,RFQ-0157,V016,Precision Arc Systems,20258.74,21,4.3,47.62,68.0,54.0,35.01,False,14
EVAL-RFQ-0157-V018,RFQ-0157,V018,Guangzhou Mech & Elec Co.,21168.89,52,0.0,19.23,47.4,54.0,20.65,False,14
EVAL-RFQ-0158-V001,RFQ-0158,V001,Kovacs Precision GmbH,73296.04,24,6.93,100.0,91.0,100.0,60.97,True,14
EVAL-RFQ-0158-V007,RFQ-0158,V007,Nakamura Tooling Co.,77092.35,28,2.11,85.71,92.0,96.0,54.56,True,14
EVAL-RFQ-0158-V019,RFQ-0158,V019,Emerald Isle Castings Ltd,78750.25,29,0.0,82.76,87.0,75.0,49.73,True,14
EVAL-RFQ-0158-V024,RFQ-0158,V024,BalticTech UAB,76831.02,29,2.44,82.76,80.0,40.0,45.8,True,14
EVAL-RFQ-0158-V009,RFQ-0158,V009,Fischer & Söhne KG,77418.31,43,1.69,55.81,89.0,100.0,45.22,True,14
EVAL-RFQ-0158-V010,RFQ-0158,V010,Adriatic Fastenings d.o.o.,69252.45,42,12.06,57.14,74.0,61.0,42.87,False,14
EVAL-RFQ-0158-V017,RFQ-0158,V017,Türk Makina A.Ş.,66566.09,55,15.47,43.64,73.0,61.0,39.98,False,14
EVAL-RFQ-0158-V022,RFQ-0158,V022,Andean Precision SRL,65678.13,54,16.6,44.44,70.0,40.0,37.97,False,14
EVAL-RFQ-0159-V004,RFQ-0159,V004,Strömberg Hydraulics AB,19232.0,17,3.98,100.0,93.0,100.0,60.19,True,14
EVAL-RFQ-0159-V024,RFQ-0159,V024,BalticTech UAB,18960.0,18,5.34,94.44,80.0,40.0,50.47,True,14
EVAL-RFQ-0159-V019,RFQ-0159,V019,Emerald Isle Castings Ltd,20030.0,20,0.0,85.0,87.0,75.0,50.4,True,14
EVAL-RFQ-0159-V022,RFQ-0159,V022,Andean Precision SRL,18075.0,19,9.76,89.47,70.0,40.0,48.75,True,14
EVAL-RFQ-0159-V009,RFQ-0159,V009,Fischer & Söhne KG,19117.0,36,4.56,47.22,89.0,100.0,43.79,True,14
EVAL-RFQ-0159-V007,RFQ-0159,V007,Nakamura Tooling Co.,19948.0,53,0.41,32.08,92.0,96.0,37.79,False,14
EVAL-RFQ-0159-V010,RFQ-0159,V010,Adriatic Fastenings d.o.o.,16794.0,50,16.16,34.0,74.0,61.0,37.56,False,14
EVAL-RFQ-0160-V003,RFQ-0160,V003,Patel Alloys Pvt Ltd,41042.76,16,3.95,100.0,84.4,75.0,55.96,True,14
EVAL-RFQ-0160-V015,RFQ-0160,V015,Nordic Steel AS,42061.91,35,1.56,45.71,90.0,100.0,42.34,True,14
EVAL-RFQ-0160-V005,RFQ-0160,V005,Cerro Negro Metals SA,33809.6,43,20.88,37.21,75.0,68.0,41.31,True,14
EVAL-RFQ-0160-V008,RFQ-0160,V008,Delta Composites Inc.,39535.54,46,7.47,34.78,76.0,68.0,35.42,True,14
EVAL-RFQ-0160-V012,RFQ-0160,V012,Indra Copper Works,42729.5,54,0.0,29.63,87.4,82.0,34.57,True,14
EVAL-RFQ-0160-V014,RFQ-0160,V014,Coastal Alloys Pty Ltd,41850.6,50,2.06,32.0,79.0,68.0,33.02,False,14
EVAL-RFQ-0160-V020,RFQ-0160,V020,Rajasthan Rare Earths Ltd,42445.26,55,0.67,29.09,82.4,61.0,31.57,False,14
EVAL-RFQ-0160-V023,RFQ-0160,V023,Sahara Industrial FZE,41613.11,45,2.61,35.56,68.0,40.0,29.31,False,14
EVAL-RFQ-0161-V013,RFQ-0161,V013,Vantage Sensors GmbH,163102.2,11,7.87,100.0,88.0,89.0,59.65,True,14
EVAL-RFQ-0161-V006,RFQ-0161,V006,Bright Spark Electronics Ltd,158350.75,15,10.55,73.33,72.0,61.0,46.72,True,14
EVAL-RFQ-0161-V021,RFQ-0161,V021,Helios Micro Systems,159471.7,30,9.92,36.67,82.0,40.0,35.37,True,14
EVAL-RFQ-0161-V018,RFQ-0161,V018,Guangzhou Mech & Elec Co.,177035.9,29,0.0,37.93,47.4,54.0,26.26,True,14
EVAL-RFQ-0162-V002,RFQ-0162,V002,Tanaka Electrical KK,165958.5,11,9.12,100.0,90.0,89.0,60.55,True,14
EVAL-RFQ-0162-V006,RFQ-0162,V006,Bright Spark Electronics Ltd,154624.02,19,15.33,57.89,72.0,61.0,44.0,True,14
EVAL-RFQ-0162-V013,RFQ-0162,V013,Vantage Sensors GmbH,171048.06,30,6.33,36.67,88.0,89.0,40.03,True,14
EVAL-RFQ-0162-V016,RFQ-0162,V016,Precision Arc Systems,138329.46,51,24.25,21.57,68.0,54.0,35.17,True,14
EVAL-RFQ-0162-V011,RFQ-0162,V011,Solaris Power Components,180729.18,30,1.03,36.67,70.0,54.0,30.81,True,14
EVAL-RFQ-0162-V021,RFQ-0162,V021,Helios Micro Systems,170883.72,55,6.42,20.0,82.0,40.0,28.97,False,14
EVAL-RFQ-0162-V018,RFQ-0162,V018,Guangzhou Mech & Elec Co.,182611.62,45,0.0,24.44,47.4,54.0,22.21,False,14
EVAL-RFQ-0163-V022,RFQ-0163,V022,Andean Precision SRL,55742.57,16,10.88,100.0,70.0,40.0,52.35,True,14
EVAL-RFQ-0163-V001,RFQ-0163,V001,Kovacs Precision GmbH,59471.1,26,4.91,61.54,91.0,100.0,48.63,True,14
EVAL-RFQ-0163-V009,RFQ-0163,V009,Fischer & Söhne KG,59306.65,36,5.18,44.44,89.0,100.0,43.2,True,14
EVAL-RFQ-0163-V004,RFQ-0163,V004,Strömberg Hydraulics AB,58376.76,41,6.66,39.02,93.0,100.0,42.97,True,14
EVAL-RFQ-0163-V010,RFQ-0163,V010,Adriatic Fastenings d.o.o.,53326.65,32,14.74,50.0,74.0,61.0,41.8,True,14
EVAL-RFQ-0163-V017,RFQ-0163,V017,Türk Makina A.Ş.,49065.9,44,21.55,36.36,73.0,61.0,40.23,False,14
EVAL-RFQ-0163-V019,RFQ-0163,V019,Emerald Isle Castings Ltd,62544.82,55,0.0,29.09,87.0,75.0,33.63,False,14
EVAL-RFQ-0163-V024,RFQ-0163,V024,BalticTech UAB,59285.72,46,5.21,34.78,80.0,40.0,32.52,False,14
EVAL-RFQ-0164-V002,RFQ-0164,V002,Tanaka Electrical KK,144967.68,20,8.3,95.0,90.0,89.0,58.72,True,15
EVAL-RFQ-0164-V021,RFQ-0164,V021,Helios Micro Systems,139513.66,19,11.75,100.0,82.0,40.0,55.1,True,15
EVAL-RFQ-0164-V013,RFQ-0164,V013,Vantage Sensors GmbH,139542.26,29,11.73,65.52,88.0,89.0,50.85,True,15
EVAL-RFQ-0164-V018,RFQ-0164,V018,Guangzhou Mech & Elec Co.,158089.36,51,0.0,37.25,45.8,54.0,25.74,True,15
EVAL-RFQ-0165-V011,RFQ-0165,V011,Solaris Power Components,101300.64,15,4.6,100.0,70.0,54.0,51.24,True,15
EVAL-RFQ-0165-V016,RFQ-0165,V016,Precision Arc Systems,87714.12,22,17.4,68.18,68.0,54.0,46.41,True,15
EVAL-RFQ-0165-V006,RFQ-0165,V006,Bright Spark Electronics Ltd,99330.04,20,6.46,75.0,72.0,61.0,45.58,True,15
EVAL-RFQ-0165-V002,RFQ-0165,V002,Tanaka Electrical KK,106185.84,36,0.0,41.67,90.0,89.0,39.4,True,15
EVAL-RFQ-0165-V013,RFQ-0165,V013,Vantage Sensors GmbH,104106.68,43,1.96,34.88,88.0,89.0,37.75,True,15
EVAL-RFQ-0166-V013,RFQ-0166,V013,Vantage Sensors GmbH,16794.94,25,7.77,100.0,88.0,89.0,59.61,True,15
EVAL-RFQ-0166-V002,RFQ-0166,V002,Tanaka Electrical KK,17117.08,28,6.0,89.29,90.0,89.0,56.09,True,15
EVAL-RFQ-0166-V021,RFQ-0166,V021,Helios Micro Systems,16813.82,38,7.67,65.79,82.0,40.0,43.2,True,15
EVAL-RFQ-0166-V016,RFQ-0166,V016,Precision Arc Systems,14597.78,48,19.84,52.08,68.0,54.0,42.56,True,15
EVAL-RFQ-0166-V018,RFQ-0166,V018,Guangzhou Mech & Elec Co.,18209.76,40,0.0,62.5,45.8,54.0,33.31,True,15
EVAL-RFQ-0167-V002,RFQ-0167,V002,Tanaka Electrical KK,33602.24,15,3.94,100.0,90.0,89.0,58.48,True,15
EVAL-RFQ-0167-V011,RFQ-0167,V011,Solaris Power Components,31102.4,28,11.08,53.57,70.0,54.0,39.91,True,15
EVAL-RFQ-0167-V006,RFQ-0167,V006,Bright Spark Electronics Ltd,32726.4,28,6.44,53.57,72.0,61.0,39.15,True,15
EVAL-RFQ-0167-V013,RFQ-0167,V013,Vantage Sensors GmbH,33358.08,44,4.64,34.09,88.0,89.0,38.58,True,15
EVAL-RFQ-0167-V018,RFQ-0167,V018,Guangzhou Mech & Elec Co.,34979.84,23,0.0,65.22,45.8,54.0,34.13,True,15
EVAL-RFQ-0167-V021,RFQ-0167,V021,Helios Micro Systems,33118.4,51,5.32,29.41,82.0,40.0,31.35,False,15
EVAL-RFQ-0168-V002,RFQ-0168,V002,Tanaka Electrical KK,81526.2,12,9.63,100.0,90.0,89.0,60.75,True,15
EVAL-RFQ-0168-V013,RFQ-0168,V013,Vantage Sensors GmbH,80995.2,19,10.22,63.16,88.0,89.0,49.53,True,15
EVAL-RFQ-0168-V006,RFQ-0168,V006,Bright Spark Electronics Ltd,74063.88,21,17.9,57.14,72.0,61.0,44.8,True,15
EVAL-RFQ-0168-V021,RFQ-0168,V021,Helios Micro Systems,81352.74,23,9.82,52.17,82.0,40.0,39.98,True,15
EVAL-RFQ-0168-V011,RFQ-0168,V011,Solaris Power Components,67968.0,52,24.66,23.08,70.0,54.0,36.19,True,15
EVAL-RFQ-0168-V018,RFQ-0168,V018,Guangzhou Mech & Elec Co.,90213.36,41,0.0,29.27,45.8,54.0,23.34,False,15
EVAL-RFQ-0169-V013,RFQ-0169,V013,Vantage Sensors GmbH,69564.0,17,2.94,100.0,88.0,89.0,57.68,True,15
EVAL-RFQ-0169-V006,RFQ-0169,V006,Bright Spark Electronics Ltd,68041.82,19,5.06,89.47,72.0,61.0,49.37,True,15
EVAL-RFQ-0169-V002,RFQ-0169,V002,Tanaka Electrical KK,71669.62,35,0.0,48.57,90.0,89.0,41.47,True,15
EVAL-RFQ-0169-V011,RFQ-0169,V011,Solaris Power Components,71333.02,26,0.47,65.38,70.0,54.0,39.2,True,15
EVAL-RFQ-0170-V004,RFQ-0170,V004,Strömberg Hydraulics AB,50678.4,13,5.47,100.0,93.0,100.0,60.79,True,15
EVAL-RFQ-0170-V017,RFQ-0170,V017,Türk Makina A.Ş.,48387.2,14,9.74,92.86,73.0,61.0,52.45,True,15
EVAL-RFQ-0170-V007,RFQ-0170,V007,Nakamura Tooling Co.,53609.6,21,0.0,61.9,92.0,96.0,46.57,True,15
EVAL-RFQ-0170-V009,RFQ-0170,V009,Fischer & Söhne KG,48393.6,42,9.73,30.95,89.0,100.0,40.98,True,15
EVAL-RFQ-0170-V010,RFQ-0170,V010,Adriatic Fastenings d.o.o.,42908.8,34,19.96,38.24,74.0,61.0,40.35,True,15
EVAL-RFQ-0170-V022,RFQ-0170,V022,Andean Precision SRL,49753.6,33,7.19,39.39,70.0,40.0,32.7,False,15
EVAL-RFQ-0170-V024,RFQ-0170,V024,BalticTech UAB,49958.4,46,6.81,28.26,80.0,40.0,31.2,False,15
EVAL-RFQ-0171-V009,RFQ-0171,V009,Fischer & Söhne KG,17783.36,19,11.02,100.0,89.0,100.0,62.21,True,15
EVAL-RFQ-0171-V010,RFQ-0171,V010,Adriatic Fastenings d.o.o.,17338.64,25,13.25,76.0,74.0,61.0,49.0,True,15
EVAL-RFQ-0171-V004,RFQ-0171,V004,Strömberg Hydraulics AB,18247.12,50,8.7,38.0,93.0,100.0,43.48,True,15
EVAL-RFQ-0171-V022,RFQ-0171,V022,Andean Precision SRL,16942.88,32,15.23,59.38,70.0,40.0,41.9,True,15
EVAL-RFQ-0171-V019,RFQ-0171,V019,Emerald Isle Castings Ltd,19986.56,38,0.0,50.0,87.0,75.0,39.9,True,15
EVAL-RFQ-0171-V017,RFQ-0171,V017,Türk Makina A.Ş.,17414.8,50,12.87,38.0,73.0,61.0,37.25,False,15
EVAL-RFQ-0171-V024,RFQ-0171,V024,BalticTech UAB,18766.64,45,6.1,42.22,80.0,40.0,35.11,False,15
EVAL-RFQ-0172-V002,RFQ-0172,V002,Tanaka Electrical KK,178810.05,21,5.82,100.0,90.0,89.0,59.23,True,15
EVAL-RFQ-0172-V021,RFQ-0172,V021,Helios Micro Systems,189860.4,29,0.0,72.41,82.0,40.0,42.12,True,15
EVAL-RFQ-0172-V013,RFQ-0172,V013,Vantage Sensors GmbH,181438.95,51,4.44,41.18,88.0,89.0,40.63,True,15
EVAL-RFQ-0172-V016,RFQ-0172,V016,Precision Arc Systems,187804.2,49,1.08,42.86,68.0,54.0,32.29,True,15
EVAL-RFQ-0173-V018,RFQ-0173,V018,Guangzhou Mech & Elec Co.,178528.85,11,0.0,100.0,45.8,54.0,44.56,True,15
EVAL-RFQ-0173-V016,RFQ-0173,V016,Precision Arc Systems,145146.25,19,18.7,57.89,68.0,54.0,43.85,True,15
EVAL-RFQ-0173-V013,RFQ-0173,V013,Vantage Sensors GmbH,163796.35,40,8.25,27.5,88.0,89.0,38.05,True,15
EVAL-RFQ-0173-V006,RFQ-0173,V006,Bright Spark Electronics Ltd,156517.25,34,12.33,32.35,72.0,61.0,35.14,True,15
EVAL-RFQ-0173-V011,RFQ-0173,V011,Solaris Power Components,164053.65,36,8.11,30.56,70.0,54.0,31.81,True,15
EVAL-RFQ-0173-V021,RFQ-0173,V021,Helios Micro Systems,157036.0,54,12.04,20.37,82.0,40.0,31.33,False,15
EVAL-RFQ-0174-V013,RFQ-0174,V013,Vantage Sensors GmbH,123948.16,20,12.32,100.0,88.0,89.0,61.43,True,15
EVAL-RFQ-0174-V011,RFQ-0174,V011,Solaris Power Components,109133.54,29,22.8,68.97,70.0,54.0,49.21,True,15
EVAL-RFQ-0174-V006,RFQ-0174,V006,Bright Spark Electronics Ltd,131254.0,26,7.15,76.92,72.0,61.0,46.44,True,15
EVAL-RFQ-0174-V016,RFQ-0174,V016,Precision Arc Systems,134655.8,27,4.74,74.07,68.0,54.0,43.12,True,15
EVAL-RFQ-0174-V002,RFQ-0174,V002,Tanaka Electrical KK,126627.26,55,10.42,36.36,90.0,89.0,41.98,True,15
EVAL-RFQ-0174-V021,RFQ-0174,V021,Helios Micro Systems,123961.3,49,12.31,40.82,82.0,40.0,37.57,False,15
EVAL-RFQ-0174-V018,RFQ-0174,V018,Guangzhou Mech & Elec Co.,141357.2,54,0.0,37.04,45.8,54.0,25.67,False,15
EVAL-RFQ-0175-V022,RFQ-0175,V022,Andean Precision SRL,64098.8,10,17.17,100.0,70.0,40.0,54.87,True,15
EVAL-RFQ-0175-V007,RFQ-0175,V007,Nakamura Tooling Co.,77387.65,13,0.0,76.92,92.0,96.0,51.08,True,15
EVAL-RFQ-0175-V009,RFQ-0175,V009,Fischer & Söhne KG,68121.75,19,11.97,52.63,89.0,100.0,48.38,True,15
EVAL-RFQ-0175-V017,RFQ-0175,V017,Türk Makina A.Ş.,71696.35,15,7.35,66.67,73.0,61.0,43.64,True,15
EVAL-RFQ-0175-V019,RFQ-0175,V019,Emerald Isle Castings Ltd,75786.4,18,2.07,55.56,87.0,75.0,42.39,True,15
EVAL-RFQ-0175-V024,RFQ-0175,V024,BalticTech UAB,68994.05,27,10.85,37.04,80.0,40.0,35.45,False,15
