bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype,month_index
BID-RFQ-0142-V017,RFQ-0142,V017,Türk Makina A.Ş.,2025-01-26,91.61,20154.2,42,30,-12.15,aggressive_bidder,12
BID-RFQ-0143-V016,RFQ-0143,V016,Precision Arc Systems,2025-02-13,457.98,187771.8,21,30,8.23,volatile,13
BID-RFQ-0143-V021,RFQ-0143,V021,Helios Micro Systems,2025-02-13,431.39,176869.9,53,30,1.94,conservative,13
BID-RFQ-0143-V006,RFQ-0143,V006,Bright Spark Electronics Ltd,2025-02-13,394.87,161896.7,18,30,-6.69,volatile,13
BID-RFQ-0143-V013,RFQ-0143,V013,Vantage Sensors GmbH,2025-02-11,458.18,187853.8,53,30,8.27,conservative,13
BID-RFQ-0144-V013,RFQ-0144,V013,Vantage Sensors GmbH,2025-02-26,143.28,44846.64,25,30,2.54,conservative,13
BID-RFQ-0144-V021,RFQ-0144,V021,Helios Micro Systems,2025-02-26,142.99,44755.87,14,30,2.33,conservative,13
BID-RFQ-0144-V011,RFQ-0144,V011,Solaris Power Components,2025-02-27,144.3,45165.9,39,30,3.27,volatile,13
BID-RFQ-0145-V001,RFQ-0145,V001,Kovacs Precision GmbH,2025-02-28,112.75,22550.0,36,30,-1.24,reliable,13
BID-RFQ-0145-V004,RFQ-0145,V004,Strömberg Hydraulics AB,2025-02-25,109.03,21806.0,40,30,-4.51,reliable,13
BID-RFQ-0145-V022,RFQ-0145,V022,Andean Precision SRL,2025-02-26,108.52,21704.0,35,30,-4.94,aggressive_bidder,13
BID-RFQ-0145-V007,RFQ-0145,V007,Nakamura Tooling Co.,2025-02-26,119.32,23864.0,47,30,4.51,conservative,13
BID-RFQ-0145-V009,RFQ-0145,V009,Fischer & Söhne KG,2025-02-27,110.63,22126.0,40,30,-3.1,relationship_focused,13
BID-RFQ-0145-V010,RFQ-0145,V010,Adriatic Fastenings d.o.o.,2025-02-25,107.08,21416.0,25,30,-6.21,aggressive_bidder,13
BID-RFQ-0145-V017,RFQ-0145,V017,Türk Makina A.Ş.,2025-02-26,107.31,21462.0,48,30,-6.01,aggressive_bidder,13
BID-RFQ-0146-V013,RFQ-0146,V013,Vantage Sensors GmbH,2025-03-05,467.95,146468.35,29,30,3.5,conservative,13
BID-RFQ-0146-V006,RFQ-0146,V006,Bright Spark Electronics Ltd,2025-03-06,432.69,135431.97,19,30,-4.3,volatile,13
BID-RFQ-0146-V021,RFQ-0146,V021,Helios Micro Systems,2025-03-05,453.13,141829.69,42,30,0.22,conservative,13
BID-RFQ-0146-V016,RFQ-0146,V016,Precision Arc Systems,2025-03-05,460.6,144167.8,43,30,1.88,volatile,13
BID-RFQ-0146-V002,RFQ-0146,V002,Tanaka Electrical KK,2025-03-04,450.89,141128.57,34,30,-0.27,conservative,13
BID-RFQ-0146-V011,RFQ-0146,V011,Solaris Power Components,2025-03-05,444.06,138990.78,48,30,-1.78,volatile,13
BID-RFQ-0147-V011,RFQ-0147,V011,Solaris Power Components,2025-03-16,531.47,26573.5,33,30,-12.19,volatile,13
BID-RFQ-0147-V006,RFQ-0147,V006,Bright Spark Electronics Ltd,2025-03-17,503.27,25163.5,13,30,-16.85,volatile,13
BID-RFQ-0147-V002,RFQ-0147,V002,Tanaka Electrical KK,2025-03-16,596.65,29832.5,24,30,-1.42,conservative,13
BID-RFQ-0147-V013,RFQ-0147,V013,Vantage Sensors GmbH,2025-03-16,630.89,31544.5,14,30,4.24,conservative,13
BID-RFQ-0147-V016,RFQ-0147,V016,Precision Arc Systems,2025-03-14,609.8,30490.0,16,30,0.76,volatile,13
BID-RFQ-0147-V021,RFQ-0147,V021,Helios Micro Systems,2025-03-17,605.14,30257.0,38,30,-0.01,conservative,13
BID-RFQ-0148-V016,RFQ-0148,V016,Precision Arc Systems,2025-02-24,610.08,107984.16,51,30,-10.72,volatile,13
BID-RFQ-0148-V021,RFQ-0148,V021,Helios Micro Systems,2025-02-24,710.16,125698.32,48,30,3.92,conservative,13
BID-RFQ-0148-V011,RFQ-0148,V011,Solaris Power Components,2025-02-25,714.19,126411.63,44,30,4.51,volatile,13
BID-RFQ-0148-V006,RFQ-0148,V006,Bright Spark Electronics Ltd,2025-02-26,755.86,133787.22,41,30,10.61,volatile,13
BID-RFQ-0148-V002,RFQ-0148,V002,Tanaka Electrical KK,2025-02-24,705.18,124816.86,53,30,3.19,conservative,13
BID-RFQ-0148-V013,RFQ-0148,V013,Vantage Sensors GmbH,2025-02-27,698.14,123570.78,24,30,2.16,conservative,13
BID-RFQ-0148-V018,RFQ-0148,V018,Guangzhou Mech & Elec Co.,2025-02-25,799.93,141587.61,49,30,17.06,aggressive_bidder,13
BID-RFQ-0149-V016,RFQ-0149,V016,Precision Arc Systems,2025-03-02,65.65,8206.25,30,30,2.06,volatile,13
BID-RFQ-0149-V013,RFQ-0149,V013,Vantage Sensors GmbH,2025-03-01,64.44,8055.0,31,30,0.17,conservative,13
BID-RFQ-0149-V021,RFQ-0149,V021,Helios Micro Systems,2025-03-03,66.9,8362.5,35,30,3.99,conservative,13
BID-RFQ-0150-V013,RFQ-0150,V013,Vantage Sensors GmbH,2025-03-03,404.59,63116.04,11,30,3.19,conservative,13
BID-RFQ-0150-V002,RFQ-0150,V002,Tanaka Electrical KK,2025-03-04,397.05,61939.8,49,30,1.26,conservative,13
BID-RFQ-0150-V021,RFQ-0150,V021,Helios Micro Systems,2025-03-02,399.68,62350.08,47,30,1.93,conservative,13
BID-RFQ-0150-V018,RFQ-0150,V018,Guangzhou Mech & Elec Co.,2025-03-03,434.13,67724.28,27,30,10.72,aggressive_bidder,13
BID-RFQ-0151-V013,RFQ-0151,V013,Vantage Sensors GmbH,2025-03-05,374.46,51675.48,36,30,4.46,conservative,13
BID-RFQ-0151-V021,RFQ-0151,V021,Helios Micro Systems,2025-03-05,372.49,51403.62,45,30,3.92,conservative,13
BID-RFQ-0151-V002,RFQ-0151,V002,Tanaka Electrical KK,2025-03-05,365.15,50390.7,33,30,1.87,conservative,13
BID-RFQ-0151-V018,RFQ-0151,V018,Guangzhou Mech & Elec Co.,2025-03-05,407.95,56297.1,26,30,13.81,aggressive_bidder,13
BID-RFQ-0152-V009,RFQ-0152,V009,Fischer & Söhne KG,2025-03-11,80.93,8173.93,42,30,-6.82,relationship_focused,13
BID-RFQ-0152-V019,RFQ-0152,V019,Emerald Isle Castings Ltd,2025-03-08,90.6,9150.6,28,30,4.32,conservative,13
BID-RFQ-0152-V001,RFQ-0152,V001,Kovacs Precision GmbH,2025-03-10,83.34,8417.34,42,30,-4.04,reliable,13
BID-RFQ-0152-V007,RFQ-0152,V007,Nakamura Tooling Co.,2025-03-08,86.44,8730.44,27,30,-0.47,conservative,13
BID-RFQ-0152-V022,RFQ-0152,V022,Andean Precision SRL,2025-03-09,77.27,7804.27,39,30,-11.03,aggressive_bidder,13
BID-RFQ-0152-V017,RFQ-0152,V017,Türk Makina A.Ş.,2025-03-11,76.52,7728.52,35,30,-11.9,aggressive_bidder,13
BID-RFQ-0152-V010,RFQ-0152,V010,Adriatic Fastenings d.o.o.,2025-03-10,74.85,7559.85,26,30,-13.82,aggressive_bidder,13
BID-RFQ-0152-V024,RFQ-0152,V024,BalticTech UAB,2025-03-09,84.49,8533.49,55,30,-2.72,reliable,13
BID-RFQ-0153-V021,RFQ-0153,V021,Helios Micro Systems,2025-03-22,945.47,148438.79,14,30,4.05,conservative,14
BID-RFQ-0153-V002,RFQ-0153,V002,Tanaka Electrical KK,2025-03-23,933.26,146521.82,32,30,2.71,conservative,14
BID-RFQ-0153-V016,RFQ-0153,V016,Precision Arc Systems,2025-03-21,839.91,131865.87,13,30,-7.56,volatile,14
BID-RFQ-0154-V002,RFQ-0154,V002,Tanaka Electrical KK,2025-03-17,55.27,3592.55,20,30,3.84,conservative,14
BID-RFQ-0154-V006,RFQ-0154,V006,Bright Spark Electronics Ltd,2025-03-14,49.96,3247.4,22,30,-6.13,volatile,14
BID-RFQ-0154-V013,RFQ-0154,V013,Vantage Sensors GmbH,2025-03-14,53.23,3459.95,36,30,0.01,conservative,14
BID-RFQ-0154-V016,RFQ-0154,V016,Precision Arc Systems,2025-03-16,57.06,3708.9,54,30,7.2,volatile,14
BID-RFQ-0155-V011,RFQ-0155,V011,Solaris Power Components,2025-04-02,161.96,46482.52,25,30,8.29,volatile,14
BID-RFQ-0155-V016,RFQ-0155,V016,Precision Arc Systems,2025-04-03,149.89,43018.43,48,30,0.22,volatile,14
BID-RFQ-0155-V021,RFQ-0155,V021,Helios Micro Systems,2025-04-02,156.38,44881.06,43,30,4.56,conservative,14
BID-RFQ-0155-V013,RFQ-0155,V013,Vantage Sensors GmbH,2025-04-02,149.86,43009.82,29,30,0.2,conservative,14
BID-RFQ-0156-V024,RFQ-0156,V024,BalticTech UAB,2025-03-18,487.96,212750.56,12,30,-0.24,reliable,14
BID-RFQ-0156-V007,RFQ-0156,V007,Nakamura Tooling Co.,2025-03-21,508.99,221919.64,10,30,4.06,conservative,14
BID-RFQ-0156-V017,RFQ-0156,V017,Türk Makina A.Ş.,2025-03-18,412.83,179993.88,39,30,-15.6,aggressive_bidder,14
BID-RFQ-0156-V004,RFQ-0156,V004,Strömberg Hydraulics AB,2025-03-18,478.46,208608.56,40,30,-2.18,reliable,14
BID-RFQ-0156-V001,RFQ-0156,V001,Kovacs Precision GmbH,2025-03-21,471.25,205465.0,40,30,-3.66,reliable,14
BID-RFQ-0156-V022,RFQ-0156,V022,Andean Precision SRL,2025-03-20,452.82,197429.52,24,30,-7.42,aggressive_bidder,14
BID-RFQ-0157-V006,RFQ-0157,V006,Bright Spark Electronics Ltd,2025-04-09,185.13,20179.17,21,30,11.68,volatile,14
BID-RFQ-0157-V021,RFQ-0157,V021,Helios Micro Systems,2025-04-09,170.41,18574.69,18,30,2.8,conservative,14
BID-RFQ-0157-V011,RFQ-0157,V011,Solaris Power Components,2025-04-11,156.85,17096.65,22,30,-5.38,volatile,14
BID-RFQ-0157-V002,RFQ-0157,V002,Tanaka Electrical KK,2025-04-09,171.28,18669.52,10,30,3.33,conservative,14
BID-RFQ-0157-V013,RFQ-0157,V013,Vantage Sensors GmbH,2025-04-10,170.53,18587.77,39,30,2.87,conservative,14
BID-RFQ-0157-V016,RFQ-0157,V016,Precision Arc Systems,2025-04-09,185.86,20258.74,21,30,12.12,volatile,14
BID-RFQ-0157-V018,RFQ-0157,V018,Guangzhou Mech & Elec Co.,2025-04-11,194.21,21168.89,52,30,17.16,aggressive_bidder,14
BID-RFQ-0158-V001,RFQ-0158,V001,Kovacs Precision GmbH,2025-04-11,260.84,73296.04,24,30,-5.05,reliable,14
BID-RFQ-0158-V019,RFQ-0158,V019,Emerald Isle Castings Ltd,2025-04-09,280.25,78750.25,29,30,2.02,conservative,14
BID-RFQ-0158-V010,RFQ-0158,V010,Adriatic Fastenings d.o.o.,2025-04-08,246.45,69252.45,42,30,-10.29,aggressive_bidder,14
BID-RFQ-0158-V009,RFQ-0158,V009,Fischer & Söhne KG,2025-04-09,275.51,77418.31,43,30,0.29,relationship_focused,14
BID-RFQ-0158-V022,RFQ-0158,V022,Andean Precision SRL,2025-04-10,233.73,65678.13,54,30,-14.92,aggressive_bidder,14
BID-RFQ-0158-V017,RFQ-0158,V017,Türk Makina A.Ş.,2025-04-10,236.89,66566.09,55,30,-13.77,aggressive_bidder,14
BID-RFQ-0158-V007,RFQ-0158,V007,Nakamura Tooling Co.,2025-04-08,274.35,77092.35,28,30,-0.13,conservative,14
BID-RFQ-0158-V024,RFQ-0158,V024,BalticTech UAB,2025-04-10,273.42,76831.02,29,30,-0.47,reliable,14
BID-RFQ-0159-V009,RFQ-0159,V009,Fischer & Söhne KG,2025-03-28,191.17,19117.0,36,30,-1.84,relationship_focused,14
BID-RFQ-0159-V019,RFQ-0159,V019,Emerald Isle Castings Ltd,2025-03-25,200.3,20030.0,20,30,2.85,conservative,14
BID-RFQ-0159-V024,RFQ-0159,V024,BalticTech UAB,2025-03-26,189.6,18960.0,18,30,-2.65,reliable,14
BID-RFQ-0159-V007,RFQ-0159,V007,Nakamura Tooling Co.,2025-03-27,199.48,19948.0,53,30,2.42,conservative,14
BID-RFQ-0159-V010,RFQ-0159,V010,Adriatic Fastenings d.o.o.,2025-03-28,167.94,16794.0,50,30,-13.77,aggressive_bidder,14
BID-RFQ-0159-V022,RFQ-0159,V022,Andean Precision SRL,2025-03-25,180.75,18075.0,19,30,-7.19,aggressive_bidder,14
BID-RFQ-0159-V004,RFQ-0159,V004,Strömberg Hydraulics AB,2025-03-26,192.32,19232.0,17,30,-1.25,reliable,14
BID-RFQ-0160-V005,RFQ-0160,V005,Cerro Negro Metals SA,2025-03-24,180.8,33809.6,43,30,-22.57,aggressive_bidder,14
BID-RFQ-0160-V012,RFQ-0160,V012,Indra Copper Works,2025-03-22,228.5,42729.5,54,30,-2.14,reliable,14
BID-RFQ-0160-V014,RFQ-0160,V014,Coastal Alloys Pty Ltd,2025-03-23,223.8,41850.6,50,30,-4.15,relationship_focused,14
BID-RFQ-0160-V003,RFQ-0160,V003,Patel Alloys Pvt Ltd,2025-03-25,219.48,41042.76,16,30,-6.0,relationship_focused,14
BID-RFQ-0160-V023,RFQ-0160,V023,Sahara Industrial FZE,2025-03-22,222.53,41613.11,45,30,-4.7,volatile,14
BID-RFQ-0160-V008,RFQ-0160,V008,Delta Composites Inc.,2025-03-25,211.42,39535.54,46,30,-9.45,aggressive_bidder,14
BID-RFQ-0160-V020,RFQ-0160,V020,Rajasthan Rare Earths Ltd,2025-03-22,226.98,42445.26,55,30,-2.79,relationship_focused,14
BID-RFQ-0160-V015,RFQ-0160,V015,Nordic Steel AS,2025-03-25,224.93,42061.91,35,30,-3.67,reliable,14
BID-RFQ-0161-V013,RFQ-0161,V013,Vantage Sensors GmbH,2025-04-01,615.48,163102.2,11,30,2.69,conservative,14
BID-RFQ-0161-V021,RFQ-0161,V021,Helios Micro Systems,2025-04-04,601.78,159471.7,30,30,0.4,conservative,14
BID-RFQ-0161-V006,RFQ-0161,V006,Bright Spark Electronics Ltd,2025-04-01,597.55,158350.75,15,30,-0.3,volatile,14
BID-RFQ-0161-V018,RFQ-0161,V018,Guangzhou Mech & Elec Co.,2025-04-02,668.06,177035.9,29,30,11.46,aggressive_bidder,14
BID-RFQ-0162-V021,RFQ-0162,V021,Helios Micro Systems,2025-03-17,343.14,170883.72,55,30,2.56,conservative,14
BID-RFQ-0162-V013,RFQ-0162,V013,Vantage Sensors GmbH,2025-03-18,343.47,171048.06,30,30,2.66,conservative,14
BID-RFQ-0162-V018,RFQ-0162,V018,Guangzhou Mech & Elec Co.,2025-03-17,366.69,182611.62,45,30,9.6,aggressive_bidder,14
BID-RFQ-0162-V006,RFQ-0162,V006,Bright Spark Electronics Ltd,2025-03-17,310.49,154624.02,19,30,-7.2,volatile,14
BID-RFQ-0162-V011,RFQ-0162,V011,Solaris Power Components,2025-03-19,362.91,180729.18,30,30,8.47,volatile,14
BID-RFQ-0162-V002,RFQ-0162,V002,Tanaka Electrical KK,2025-03-17,333.25,165958.5,11,30,-0.39,conservative,14
BID-RFQ-0162-V016,RFQ-0162,V016,Precision Arc Systems,2025-03-16,277.77,138329.46,51,30,-16.98,volatile,14
BID-RFQ-0163-V009,RFQ-0163,V009,Fischer & Söhne KG,2025-03-11,198.35,59306.65,36,30,-1.81,relationship_focused,14
BID-RFQ-0163-V001,RFQ-0163,V001,Kovacs Precision GmbH,2025-03-11,198.9,59471.1,26,30,-1.54,reliable,14
BID-RFQ-0163-V017,RFQ-0163,V017,Türk Makina A.Ş.,2025-03-12,164.1,49065.9,44,30,-18.77,aggressive_bidder,14
BID-RFQ-0163-V022,RFQ-0163,V022,Andean Precision SRL,2025-03-13,186.43,55742.57,16,30,-7.72,aggressive_bidder,14
BID-RFQ-0163-V019,RFQ-0163,V019,Emerald Isle Castings Ltd,2025-03-12,209.18,62544.82,55,30,3.55,conservative,14
BID-RFQ-0163-V004,RFQ-0163,V004,Strömberg Hydraulics AB,2025-03-11,195.24,58376.76,41,30,-3.35,reliable,14
BID-RFQ-0163-V010,RFQ-0163,V010,Adriatic Fastenings d.o.o.,2025-03-14,178.35,53326.65,32,30,-11.72,aggressive_bidder,14
BID-RFQ-0163-V024,RFQ-0163,V024,BalticTech UAB,2025-03-12,198.28,59285.72,46,30,-1.85,reliable,14
BID-RFQ-0164-V013,RFQ-0164,V013,Vantage Sensors GmbH,2025-04-15,487.91,139542.26,29,30,2.24,conservative,15
BID-RFQ-0164-V021,RFQ-0164,V021,Helios Micro Systems,2025-04-15,487.81,139513.66,19,30,2.22,conservative,15
BID-RFQ-0164-V002,RFQ-0164,V002,Tanaka Electrical KK,2025-04-15,506.88,144967.68,20,30,6.22,conservative,15
BID-RFQ-0164-V018,RFQ-0164,V018,Guangzhou Mech & Elec Co.,2025-04-18,552.76,158089.36,51,30,15.83,aggressive_bidder,15
BID-RFQ-0165-V002,RFQ-0165,V002,Tanaka Electrical KK,2025-04-22,449.94,106185.84,36,30,5.43,conservative,15
BID-RFQ-0165-V011,RFQ-0165,V011,Solaris Power Components,2025-04-22,429.24,101300.64,15,30,0.58,volatile,15
BID-RFQ-0165-V013,RFQ-0165,V013,Vantage Sensors GmbH,2025-04-25,441.13,104106.68,43,30,3.36,conservative,15
BID-RFQ-0165-V006,RFQ-0165,V006,Bright Spark Electronics Ltd,2025-04-25,420.89,99330.04,20,30,-1.38,volatile,15
BID-RFQ-0165-V016,RFQ-0165,V016,Precision Arc Systems,2025-04-24,371.67,87714.12,22,30,-12.91,volatile,15
BID-RFQ-0166-V021,RFQ-0166,V021,Helios Micro Systems,2025-05-05,142.49,16813.82,38,30,2.5,conservative,15
BID-RFQ-0166-V002,RFQ-0166,V002,Tanaka Electrical KK,2025-05-04,145.06,17117.08,28,30,4.35,conservative,15
BID-RFQ-0166-V016,RFQ-0166,V016,Precision Arc Systems,2025-05-05,123.71,14597.78,48,30,-11.01,volatile,15
BID-RFQ-0166-V013,RFQ-0166,V013,Vantage Sensors GmbH,2025-05-04,142.33,16794.94,25,30,2.39,conservative,15
BID-RFQ-0166-V018,RFQ-0166,V018,Guangzhou Mech & Elec Co.,2025-05-06,154.32,18209.76,40,30,11.01,aggressive_bidder,15
BID-RFQ-0167-V006,RFQ-0167,V006,Bright Spark Electronics Ltd,2025-05-06,146.1,32726.4,28,30,2.45,volatile,15
BID-RFQ-0167-V002,RFQ-0167,V002,Tanaka Electrical KK,2025-05-04,150.01,33602.24,15,30,5.2,conservative,15
BID-RFQ-0167-V011,RFQ-0167,V011,Solaris Power Components,2025-05-04,138.85,31102.4,28,30,-2.63,volatile,15
BID-RFQ-0167-V021,RFQ-0167,V021,Helios Micro Systems,2025-05-06,147.85,33118.4,51,30,3.68,conservative,15
BID-RFQ-0167-V013,RFQ-0167,V013,Vantage Sensors GmbH,2025-05-05,148.92,33358.08,44,30,4.43,conservative,15
BID-RFQ-0167-V018,RFQ-0167,V018,Guangzhou Mech & Elec Co.,2025-05-07,156.16,34979.84,23,30,9.51,aggressive_bidder,15
BID-RFQ-0168-V002,RFQ-0168,V002,Tanaka Electrical KK,2025-04-30,230.3,81526.2,12,30,3.96,conservative,15
BID-RFQ-0168-V006,RFQ-0168,V006,Bright Spark Electronics Ltd,2025-04-28,209.22,74063.88,21,30,-5.56,volatile,15
BID-RFQ-0168-V013,RFQ-0168,V013,Vantage Sensors GmbH,2025-04-29,228.8,80995.2,19,30,3.28,conservative,15
BID-RFQ-0168-V021,RFQ-0168,V021,Helios Micro Systems,2025-04-28,229.81,81352.74,23,30,3.74,conservative,15
BID-RFQ-0168-V018,RFQ-0168,V018,Guangzhou Mech & Elec Co.,2025-04-29,254.84,90213.36,41,30,15.04,aggressive_bidder,15
BID-RFQ-0168-V011,RFQ-0168,V011,Solaris Power Components,2025-04-29,192.0,67968.0,52,30,-13.33,volatile,15
BID-RFQ-0169-V011,RFQ-0169,V011,Solaris Power Components,2025-04-30,381.46,71333.02,26,30,3.76,volatile,15
BID-RFQ-0169-V002,RFQ-0169,V002,Tanaka Electrical KK,2025-05-01,383.26,71669.62,35,30,4.25,conservative,15
BID-RFQ-0169-V013,RFQ-0169,V013,Vantage Sensors GmbH,2025-05-01,372.0,69564.0,17,30,1.19,conservative,15
BID-RFQ-0169-V006,RFQ-0169,V006,Bright Spark Electronics Ltd,2025-04-28,363.86,68041.82,19,30,-1.03,volatile,15
BID-RFQ-0170-V007,RFQ-0170,V007,Nakamura Tooling Co.,2025-04-30,167.53,53609.6,21,30,3.16,conservative,15
BID-RFQ-0170-V009,RFQ-0170,V009,Fischer & Söhne KG,2025-04-30,151.23,48393.6,42,30,-6.88,relationship_focused,15
BID-RFQ-0170-V017,RFQ-0170,V017,Türk Makina A.Ş.,2025-04-29,151.21,48387.2,14,30,-6.89,aggressive_bidder,15
BID-RFQ-0170-V004,RFQ-0170,V004,Strömberg Hydraulics AB,2025-04-30,158.37,50678.4,13,30,-2.48,reliable,15
BID-RFQ-0170-V022,RFQ-0170,V022,Andean Precision SRL,2025-04-30,155.48,49753.6,33,30,-4.27,aggressive_bidder,15
BID-RFQ-0170-V010,RFQ-0170,V010,Adriatic Fastenings d.o.o.,2025-05-02,134.09,42908.8,34,30,-17.43,aggressive_bidder,15
BID-RFQ-0170-V024,RFQ-0170,V024,BalticTech UAB,2025-04-29,156.12,49958.4,46,30,-3.87,reliable,15
BID-RFQ-0171-V022,RFQ-0171,V022,Andean Precision SRL,2025-04-16,124.58,16942.88,32,30,-10.69,aggressive_bidder,15
BID-RFQ-0171-V004,RFQ-0171,V004,Strömberg Hydraulics AB,2025-04-16,134.17,18247.12,50,30,-3.81,reliable,15
BID-RFQ-0171-V009,RFQ-0171,V009,Fischer & Söhne KG,2025-04-16,130.76,17783.36,19,30,-6.25,relationship_focused,15
BID-RFQ-0171-V017,RFQ-0171,V017,Türk Makina A.Ş.,2025-04-17,128.05,17414.8,50,30,-8.2,aggressive_bidder,15
BID-RFQ-0171-V019,RFQ-0171,V019,Emerald Isle Castings Ltd,2025-04-15,146.96,19986.56,38,30,5.36,conservative,15
BID-RFQ-0171-V010,RFQ-0171,V010,Adriatic Fastenings d.o.o.,2025-04-17,127.49,17338.64,25,30,-8.6,aggressive_bidder,15
BID-RFQ-0171-V024,RFQ-0171,V024,BalticTech UAB,2025-04-15,137.99,18766.64,45,30,-1.07,reliable,15
BID-RFQ-0172-V021,RFQ-0172,V021,Helios Micro Systems,2025-04-20,550.32,189860.4,29,30,7.56,conservative,15
BID-RFQ-0172-V002,RFQ-0172,V002,Tanaka Electrical KK,2025-04-20,518.29,178810.05,21,30,1.3,conservative,15
BID-RFQ-0172-V013,RFQ-0172,V013,Vantage Sensors GmbH,2025-04-22,525.91,181438.95,51,30,2.79,conservative,15
BID-RFQ-0172-V016,RFQ-0172,V016,Precision Arc Systems,2025-04-21,544.36,187804.2,49,30,6.39,volatile,15
BID-RFQ-0173-V016,RFQ-0173,V016,Precision Arc Systems,2025-04-21,349.75,145146.25,19,30,-6.96,volatile,15
BID-RFQ-0173-V013,RFQ-0173,V013,Vantage Sensors GmbH,2025-04-19,394.69,163796.35,40,30,5.0,conservative,15
BID-RFQ-0173-V011,RFQ-0173,V011,Solaris Power Components,2025-04-21,395.31,164053.65,36,30,5.16,volatile,15
BID-RFQ-0173-V021,RFQ-0173,V021,Helios Micro Systems,2025-04-20,378.4,157036.0,54,30,0.66,conservative,15
BID-RFQ-0173-V006,RFQ-0173,V006,Bright Spark Electronics Ltd,2025-04-19,377.15,156517.25,34,30,0.33,volatile,15
BID-RFQ-0173-V018,RFQ-0173,V018,Guangzhou Mech & Elec Co.,2025-04-19,430.19,178528.85,11,30,14.44,aggressive_bidder,15
BID-RFQ-0174-V021,RFQ-0174,V021,Helios Micro Systems,2025-04-24,849.05,123961.3,49,30,3.39,conservative,15
BID-RFQ-0174-V002,RFQ-0174,V002,Tanaka Electrical KK,2025-04-23,867.31,126627.26,55,30,5.61,conservative,15
BID-RFQ-0174-V006,RFQ-0174,V006,Bright Spark Electronics Ltd,2025-04-23,899.0,131254.0,26,30,9.47,volatile,15
BID-RFQ-0174-V013,RFQ-0174,V013,Vantage Sensors GmbH,2025-04-23,848.96,123948.16,20,30,3.37,conservative,15
BID-RFQ-0174-V016,RFQ-0174,V016,Precision Arc Systems,2025-04-25,922.3,134655.8,27,30,12.3,volatile,15
BID-RFQ-0174-V011,RFQ-0174,V011,Solaris Power Components,2025-04-25,747.49,109133.54,29,30,-8.98,volatile,15
BID-RFQ-0174-V018,RFQ-0174,V018,Guangzhou Mech & Elec Co.,2025-04-23,968.2,141357.2,54,30,17.89,aggressive_bidder,15
BID-RFQ-0175-V010,RFQ-0175,V010,Adriatic Fastenings d.o.o.,2025-05-05,211.56,64525.8,55,30,-11.58,aggressive_bidder,15
BID-RFQ-0175-V024,RFQ-0175,V024,BalticTech UAB,2025-05-06,226.21,68994.05,27,30,-5.46,reliable,15
BID-RFQ-0175-V019,RFQ-0175,V019,Emerald Isle Castings Ltd,2025-05-08,248.48,75786.4,18,30,3.85,conservative,15
BID-RFQ-0175-V017,RFQ-0175,V017,Türk Makina A.Ş.,2025-05-07,235.07,71696.35,15,30,-1.75,aggressive_bidder,15
BID-RFQ-0175-V009,RFQ-0175,V009,Fischer & Söhne KG,2025-05-08,223.35,68121.75,19,30,-6.65,relationship_focused,15
BID-RFQ-0175-V007,RFQ-0175,V007,Nakamura Tooling Co.,2025-05-08,253.73,77387.65,13,30,6.05,conservative,15
BID-RFQ-0175-V022,RFQ-0175,V022,Andean Precision SRL,2025-05-08,210.16,64098.8,10,30,-12.16,aggressive_bidder,15
BID-RFQ-0176-V013,RFQ-0176,V013,Vantage Sensors GmbH,2025-05-21,210.32,60361.84,40,30,3.74,conservative,16
BID-RFQ-0176-V021,RFQ-0176,V021,Helios Micro Systems,2025-05-21,202.48,58111.76,26,30,-0.13,conservative,16
BID-RFQ-0176-V018,RFQ-0176,V018,Guangzhou Mech & Elec Co.,2025-05-21,231.77,66517.99,30,30,14.31,aggressive_bidder,16
BID-RFQ-0177-V021,RFQ-0177,V021,Helios Micro Systems,2025-05-31,216.14,24639.96,23,30,3.01,conservative,16
BID-RFQ-0177-V002,RFQ-0177,V002,Tanaka Electrical KK,2025-05-31,214.36,24437.04,28,30,2.16,conservative,16
BID-RFQ-0177-V013,RFQ-0177,V013,Vantage Sensors GmbH,2025-05-30,213.1,24293.4,15,30,1.56,conservative,16
BID-RFQ-0177-V006,RFQ-0177,V006,Bright Spark Electronics Ltd,2025-06-02,220.79,25170.06,46,30,5.22,volatile,16
BID-RFQ-0177-V011,RFQ-0177,V011,Solaris Power Components,2025-05-30,194.11,22128.54,30,30,-7.49,volatile,16
BID-RFQ-0178-V002,RFQ-0178,V002,Tanaka Electrical KK,2025-06-10,138.95,39044.95,38,30,2.94,conservative,16
BID-RFQ-0178-V021,RFQ-0178,V021,Helios Micro Systems,2025-06-10,135.72,38137.32,50,30,0.54,conservative,16
BID-RFQ-0178-V016,RFQ-0178,V016,Precision Arc Systems,2025-06-12,118.81,33385.61,16,30,-11.99,volatile,16
BID-RFQ-0178-V013,RFQ-0178,V013,Vantage Sensors GmbH,2025-06-10,140.24,39407.44,20,30,3.9,conservative,16
BID-RFQ-0178-V006,RFQ-0178,V006,Bright Spark Electronics Ltd,2025-06-10,143.41,40298.21,52,30,6.24,volatile,16
BID-RFQ-0179-V007,RFQ-0179,V007,Nakamura Tooling Co.,2025-06-13,161.82,58578.84,23,30,4.45,conservative,16
