delivery_id,po_id,vendor_id,promised_date,actual_date,days_late,on_time,condition,quality_issue,invoice_value_usd,month_index
DEL-PO-RFQ-0179-V019,PO-RFQ-0179-V019,V019,2025-06-26,2025-06-26,0,True,rejected,False,57379.18,16
DEL-PO-RFQ-0180-V021,PO-RFQ-0180-V021,V021,2025-05-12,2025-05-12,0,True,accepted_with_note,False,44775.47,16
DEL-PO-RFQ-0180-V013,PO-RFQ-0180-V013,V013,2025-05-31,2025-05-31,0,True,accepted,False,46267.34,16
DEL-PO-RFQ-0180-V016,PO-RFQ-0180-V016,V016,2025-05-29,2025-05-29,0,True,accepted_with_note,False,40994.42,16
DEL-PO-RFQ-0180-V002,PO-RFQ-0180-V002,V002,2025-06-18,2025-06-19,1,False,accepted,False,46386.25,16
DEL-PO-RFQ-0180-V018,PO-RFQ-0180-V018,V018,2025-05-25,2025-06-10,16,False,accepted_with_note,False,46366.42,16
DEL-PO-RFQ-0181-V002,PO-RFQ-0181-V002,V002,2025-05-19,2025-05-19,0,True,accepted,False,26014.54,16
DEL-PO-RFQ-0181-V013,PO-RFQ-0181-V013,V013,2025-06-17,2025-06-17,0,True,accepted,False,26312.69,16
DEL-PO-RFQ-0181-V021,PO-RFQ-0181-V021,V021,2025-06-02,2025-06-02,0,True,accepted,False,27865.15,16
DEL-PO-RFQ-0181-V006,PO-RFQ-0181-V006,V006,2025-06-03,2025-06-03,0,True,accepted,False,29347.78,16
DEL-PO-RFQ-0182-V009,PO-RFQ-0182-V009,V009,2025-05-12,2025-05-12,0,True,accepted,False,15354.15,16
DEL-PO-RFQ-0182-V001,PO-RFQ-0182-V001,V001,2025-06-01,2025-06-01,0,True,accepted,False,16574.76,16
DEL-PO-RFQ-0182-V019,PO-RFQ-0182-V019,V019,2025-05-27,2025-05-27,0,True,accepted_with_note,False,17011.05,16
DEL-PO-RFQ-0182-V007,PO-RFQ-0182-V007,V007,2025-06-12,2025-06-12,0,True,rejected,False,17177.18,16
DEL-PO-RFQ-0182-V017,PO-RFQ-0182-V017,V017,2025-06-16,2025-06-30,14,False,accepted,False,15041.91,16
DEL-PO-RFQ-0183-V016,PO-RFQ-0183-V016,V016,2025-05-25,2025-06-11,17,False,accepted,False,30478.2,16
DEL-PO-RFQ-0183-V013,PO-RFQ-0183-V013,V013,2025-06-11,2025-06-12,1,False,accepted,False,36285.03,16
DEL-PO-RFQ-0183-V002,PO-RFQ-0183-V002,V002,2025-06-17,2025-06-17,0,True,accepted,False,36082.52,16
DEL-PO-RFQ-0183-V018,PO-RFQ-0183-V018,V018,2025-05-22,2025-06-10,19,False,accepted,True,40883.77,16
DEL-PO-RFQ-0183-V021,PO-RFQ-0183-V021,V021,2025-06-18,2025-06-18,0,True,accepted,False,35468.1,16
DEL-PO-RFQ-0184-V007,PO-RFQ-0184-V007,V007,2025-05-28,2025-05-28,0,True,accepted,False,64192.24,16
DEL-PO-RFQ-0184-V024,PO-RFQ-0184-V024,V024,2025-05-23,2025-05-23,0,True,rejected,False,58773.76,16
DEL-PO-RFQ-0184-V009,PO-RFQ-0184-V009,V009,2025-06-01,2025-06-01,0,True,accepted,False,56540.77,16
DEL-PO-RFQ-0184-V001,PO-RFQ-0184-V001,V001,2025-06-04,2025-06-04,0,True,accepted,False,58141.29,16
DEL-PO-RFQ-0184-V004,PO-RFQ-0184-V004,V004,2025-06-06,2025-06-06,0,True,accepted,False,58263.97,16
DEL-PO-RFQ-0185-V006,PO-RFQ-0185-V006,V006,2025-05-20,2025-06-03,14,False,accepted,False,47778.72,16
DEL-PO-RFQ-0185-V013,PO-RFQ-0185-V013,V013,2025-05-31,2025-05-31,0,True,accepted,False,57498.53,16
DEL-PO-RFQ-0185-V021,PO-RFQ-0185-V021,V021,2025-05-23,2025-05-23,0,True,accepted,False,61020.42,16
DEL-PO-RFQ-0185-V016,PO-RFQ-0185-V016,V016,2025-06-25,2025-06-25,0,True,accepted,False,54254.9,16
DEL-PO-RFQ-0186-V003,PO-RFQ-0186-V003,V003,2025-06-02,2025-06-02,0,True,accepted,False,36243.15,16
DEL-PO-RFQ-0186-V020,PO-RFQ-0186-V020,V020,2025-06-02,2025-06-02,0,True,accepted,False,34354.11,16
DEL-PO-RFQ-0186-V014,PO-RFQ-0186-V014,V014,2025-06-04,2025-06-04,0,True,accepted,True,35722.58,16
DEL-PO-RFQ-0186-V012,PO-RFQ-0186-V012,V012,2025-06-26,2025-06-26,0,True,accepted,False,35814.19,16
DEL-PO-RFQ-0186-V023,PO-RFQ-0186-V023,V023,2025-06-05,2025-06-05,0,True,accepted,False,37986.41,16
DEL-PO-RFQ-0187-V014,PO-RFQ-0187-V014,V014,2025-05-22,2025-05-22,0,True,accepted,False,14485.83,16
DEL-PO-RFQ-0187-V012,PO-RFQ-0187-V012,V012,2025-05-24,2025-05-24,0,True,accepted,False,15140.14,16
DEL-PO-RFQ-0187-V003,PO-RFQ-0187-V003,V003,2025-05-30,2025-05-30,0,True,accepted,False,15106.74,16
DEL-PO-RFQ-0187-V015,PO-RFQ-0187-V015,V015,2025-06-26,2025-06-26,0,True,accepted,False,14980.21,16
DEL-PO-RFQ-0187-V008,PO-RFQ-0187-V008,V008,2025-06-20,2025-06-20,0,True,accepted,False,14260.13,16
DEL-PO-RFQ-0188-V001,PO-RFQ-0188-V001,V001,2025-05-11,2025-05-11,0,True,accepted_with_note,False,32035.35,16
DEL-PO-RFQ-0188-V010,PO-RFQ-0188-V010,V010,2025-05-29,2025-06-11,13,False,accepted,False,27794.68,16
DEL-PO-RFQ-0188-V007,PO-RFQ-0188-V007,V007,2025-06-06,2025-06-06,0,True,rejected,False,34896.91,16
DEL-PO-RFQ-0188-V019,PO-RFQ-0188-V019,V019,2025-06-07,2025-06-07,0,True,accepted,False,34780.93,16
DEL-PO-RFQ-0188-V024,PO-RFQ-0188-V024,V024,2025-06-14,2025-06-17,3,False,accepted_with_note,False,31248.05,16
DEL-PO-RFQ-0189-V009,PO-RFQ-0189-V009,V009,2025-06-16,2025-06-16,0,True,accepted,False,17730.41,17
DEL-PO-RFQ-0189-V007,PO-RFQ-0189-V007,V007,2025-06-16,2025-06-16,0,True,accepted,False,18981.73,17
DEL-PO-RFQ-0189-V004,PO-RFQ-0189-V004,V004,2025-06-23,2025-06-23,0,True,accepted,False,17704.64,17
DEL-PO-RFQ-0189-V001,PO-RFQ-0189-V001,V001,2025-07-09,2025-07-09,0,True,accepted,False,18536.32,17
DEL-PO-RFQ-0189-V010,PO-RFQ-0189-V010,V010,2025-07-09,2025-07-09,0,True,accepted,False,16407.07,17
DEL-PO-RFQ-0190-V013,PO-RFQ-0190-V013,V013,2025-06-14,2025-06-14,0,True,accepted,False,177281.8,17
DEL-PO-RFQ-0190-V002,PO-RFQ-0190-V002,V002,2025-06-19,2025-06-19,0,True,accepted,False,178636.28,17
DEL-PO-RFQ-0190-V021,PO-RFQ-0190-V021,V021,2025-06-26,2025-06-26,0,True,accepted,False,181557.23,17
DEL-PO-RFQ-0190-V011,PO-RFQ-0190-V011,V011,2025-07-01,2025-07-01,0,True,accepted,False,187113.64,17
DEL-PO-RFQ-0190-V006,PO-RFQ-0190-V006,V006,2025-07-12,2025-07-12,0,True,accepted,False,173042.65,17
DEL-PO-RFQ-0191-V011,PO-RFQ-0191-V011,V011,2025-06-15,2025-06-15,0,True,accepted_with_note,False,124367.69,17
DEL-PO-RFQ-0191-V002,PO-RFQ-0191-V002,V002,2025-06-26,2025-07-09,13,False,accepted,False,127407.74,17
DEL-PO-RFQ-0191-V021,PO-RFQ-0191-V021,V021,2025-06-21,2025-06-21,0,True,accepted,False,122382.38,17
DEL-PO-RFQ-0191-V006,PO-RFQ-0191-V006,V006,2025-06-25,2025-06-25,0,True,accepted_with_note,False,118196.89,17
DEL-PO-RFQ-0191-V013,PO-RFQ-0191-V013,V013,2025-07-12,2025-07-12,0,True,rejected,False,127380.81,17
DEL-PO-RFQ-0192-V002,PO-RFQ-0192-V002,V002,2025-07-03,2025-07-03,0,True,accepted,False,89874.35,17
DEL-PO-RFQ-0192-V016,PO-RFQ-0192-V016,V016,2025-06-26,2025-07-01,5,False,accepted,False,81251.58,17
DEL-PO-RFQ-0192-V013,PO-RFQ-0192-V013,V013,2025-06-26,2025-06-26,0,True,accepted_with_note,False,95784.82,17
DEL-PO-RFQ-0192-V011,PO-RFQ-0192-V011,V011,2025-07-05,2025-07-17,12,False,accepted,False,99064.83,17
DEL-PO-RFQ-0192-V021,PO-RFQ-0192-V021,V021,2025-07-22,2025-07-22,0,True,accepted_with_note,False,94569.61,17
DEL-PO-RFQ-0193-V012,PO-RFQ-0193-V012,V012,2025-06-27,2025-06-27,0,True,accepted,False,47118.28,17
DEL-PO-RFQ-0193-V015,PO-RFQ-0193-V015,V015,2025-07-08,2025-07-08,0,True,accepted,False,45408.93,17
DEL-PO-RFQ-0193-V014,PO-RFQ-0193-V014,V014,2025-07-09,2025-07-09,0,True,accepted_with_note,False,47242.41,17
DEL-PO-RFQ-0193-V003,PO-RFQ-0193-V003,V003,2025-07-14,2025-07-14,0,True,accepted,False,46878.88,17
DEL-PO-RFQ-0193-V020,PO-RFQ-0193-V020,V020,2025-07-07,2025-07-07,0,True,accepted,True,49679.51,17
DEL-PO-RFQ-0194-V017,PO-RFQ-0194-V017,V017,2025-06-16,2025-06-28,12,False,accepted,False,47575.78,17
DEL-PO-RFQ-0194-V022,PO-RFQ-0194-V022,V022,2025-06-16,2025-06-16,0,True,rejected,False,44773.18,17
DEL-PO-RFQ-0194-V004,PO-RFQ-0194-V004,V004,2025-06-25,2025-07-04,9,False,accepted,False,50812.84,17
DEL-PO-RFQ-0194-V010,PO-RFQ-0194-V010,V010,2025-06-29,2025-06-29,0,True,accepted,False,39436.67,17
DEL-PO-RFQ-0194-V007,PO-RFQ-0194-V007,V007,2025-06-30,2025-07-21,21,False,accepted,False,50028.66,17
DEL-PO-RFQ-0195-V017,PO-RFQ-0195-V017,V017,2025-06-13,2025-06-13,0,True,accepted,True,34786.54,17
DEL-PO-RFQ-0195-V004,PO-RFQ-0195-V004,V004,2025-06-23,2025-06-23,0,True,accepted,False,36567.8,17
DEL-PO-RFQ-0195-V001,PO-RFQ-0195-V001,V001,2025-06-23,2025-06-23,0,True,accepted,False,35938.87,17
DEL-PO-RFQ-0195-V007,PO-RFQ-0195-V007,V007,2025-06-20,2025-06-20,0,True,accepted,False,39150.33,17
DEL-PO-RFQ-0195-V009,PO-RFQ-0195-V009,V009,2025-06-24,2025-06-28,4,False,accepted,False,36276.57,17
DEL-PO-RFQ-0196-V006,PO-RFQ-0196-V006,V006,2025-06-13,2025-06-26,13,False,accepted,True,1852.62,17
DEL-PO-RFQ-0196-V002,PO-RFQ-0196-V002,V002,2025-06-22,2025-06-22,0,True,accepted,False,2077.94,17
DEL-PO-RFQ-0196-V018,PO-RFQ-0196-V018,V018,2025-06-25,2025-06-30,5,False,accepted_with_note,False,2026.84,17
DEL-PO-RFQ-0196-V011,PO-RFQ-0196-V011,V011,2025-07-14,2025-07-29,15,False,accepted_with_note,False,2159.92,17
DEL-PO-RFQ-0197-V013,PO-RFQ-0197-V013,V013,2025-06-10,2025-06-10,0,True,accepted_with_note,False,66719.62,17
DEL-PO-RFQ-0197-V002,PO-RFQ-0197-V002,V002,2025-06-30,2025-06-30,0,True,accepted,False,68281.68,17
DEL-PO-RFQ-0197-V021,PO-RFQ-0197-V021,V021,2025-07-09,2025-07-09,0,True,accepted,False,70223.77,17
DEL-PO-RFQ-0198-V007,PO-RFQ-0198-V007,V007,2025-06-15,2025-06-15,0,True,accepted,False,21494.26,17
DEL-PO-RFQ-0198-V009,PO-RFQ-0198-V009,V009,2025-07-08,2025-07-13,5,False,accepted,False,19041.22,17
DEL-PO-RFQ-0198-V001,PO-RFQ-0198-V001,V001,2025-07-13,2025-07-13,0,True,accepted,False,19258.51,17
DEL-PO-RFQ-0198-V004,PO-RFQ-0198-V004,V004,2025-07-22,2025-07-22,0,True,accepted,False,18790.93,17
DEL-PO-RFQ-0198-V019,PO-RFQ-0198-V019,V019,2025-07-06,2025-07-06,0,True,accepted,False,19844.76,17
DEL-PO-RFQ-0199-V007,PO-RFQ-0199-V007,V007,2025-06-13,2025-06-13,0,True,accepted,False,14105.01,17
DEL-PO-RFQ-0199-V010,PO-RFQ-0199-V010,V010,2025-06-19,2025-06-28,9,False,accepted,False,11689.67,17
DEL-PO-RFQ-0199-V009,PO-RFQ-0199-V009,V009,2025-06-21,2025-06-21,0,True,accepted,False,12954.08,17
DEL-PO-RFQ-0199-V019,PO-RFQ-0199-V019,V019,2025-06-17,2025-06-17,0,True,accepted,False,13539.97,17
DEL-PO-RFQ-0199-V001,PO-RFQ-0199-V001,V001,2025-07-05,2025-07-19,14,False,accepted,False,13492.1,17
DEL-PO-RFQ-0200-V006,PO-RFQ-0200-V006,V006,2025-06-13,2025-06-30,17,False,accepted_with_note,False,54217.11,17
DEL-PO-RFQ-0200-V021,PO-RFQ-0200-V021,V021,2025-06-18,2025-06-18,0,True,accepted,False,57439.12,17
DEL-PO-RFQ-0200-V002,PO-RFQ-0200-V002,V002,2025-07-14,2025-07-14,0,True,accepted,False,59124.49,17
DEL-PO-RFQ-0200-V011,PO-RFQ-0200-V011,V011,2025-06-28,2025-06-28,0,True,accepted,False,56478.1,17
DEL-PO-RFQ-0200-V016,PO-RFQ-0200-V016,V016,2025-07-17,2025-07-17,0,True,accepted,False,55474.62,17
DEL-PO-RFQ-0201-V001,PO-RFQ-0201-V001,V001,2025-06-10,2025-06-10,0,True,accepted,False,23668.08,17
DEL-PO-RFQ-0201-V007,PO-RFQ-0201-V007,V007,2025-06-21,2025-06-21,0,True,accepted,False,26231.0,17
DEL-PO-RFQ-0201-V004,PO-RFQ-0201-V004,V004,2025-07-06,2025-07-20,14,False,accepted,False,24261.1,17
DEL-PO-RFQ-0201-V019,PO-RFQ-0201-V019,V019,2025-06-29,2025-06-29,0,True,accepted,False,25405.1,17
DEL-PO-RFQ-0201-V017,PO-RFQ-0201-V017,V017,2025-06-28,2025-07-05,7,False,accepted,False,23472.36,17
DEL-PO-RFQ-0202-V016,PO-RFQ-0202-V016,V016,2025-06-11,2025-06-11,0,True,accepted,False,15340.74,17
DEL-PO-RFQ-0202-V002,PO-RFQ-0202-V002,V002,2025-07-08,2025-07-11,3,False,accepted,False,17712.87,17
DEL-PO-RFQ-0202-V013,PO-RFQ-0202-V013,V013,2025-07-24,2025-07-24,0,True,accepted_with_note,False,17972.67,17
DEL-PO-RFQ-0202-V006,PO-RFQ-0202-V006,V006,2025-07-06,2025-07-06,0,True,accepted,False,17011.59,17
DEL-PO-RFQ-0202-V011,PO-RFQ-0202-V011,V011,2025-07-16,2025-07-16,0,True,accepted,False,16623.62,17
