burden_id,rfq_id,vendor_id,responded,clarification_rounds,days_to_respond,spec_complete_flag,bid_submitted,month_index
BUR-RFQ-0191-V021,RFQ-0191,V021,True,0,14.0,True,True,17
BUR-RFQ-0191-V011,RFQ-0191,V011,True,1,13.0,True,True,17
BUR-RFQ-0191-V006,RFQ-0191,V006,True,2,12.0,True,True,17
BUR-RFQ-0191-V002,RFQ-0191,V002,True,0,14.0,True,True,17
BUR-RFQ-0191-V013,RFQ-0191,V013,True,0,13.0,True,True,17
BUR-RFQ-0191-V016,RFQ-0191,V016,False,0,,True,False,17
BUR-RFQ-0191-V018,RFQ-0191,V018,False,0,,True,False,17
BUR-RFQ-0192-V021,RFQ-0192,V021,True,0,9.0,True,True,17
BUR-RFQ-0192-V006,RFQ-0192,V006,False,0,,True,False,17
BUR-RFQ-0192-V013,RFQ-0192,V013,True,0,7.0,True,True,17
BUR-RFQ-0192-V011,RFQ-0192,V011,True,1,6.0,False,True,17
BUR-RFQ-0192-V016,RFQ-0192,V016,True,2,7.0,True,True,17
BUR-RFQ-0192-V002,RFQ-0192,V002,True,1,7.0,False,True,17
BUR-RFQ-0192-V018,RFQ-0192,V018,False,0,,True,False,17
BUR-RFQ-0193-V005,RFQ-0193,V005,True,0,6.0,True,True,17
BUR-RFQ-0193-V008,RFQ-0193,V008,True,0,6.0,True,True,17
BUR-RFQ-0193-V012,RFQ-0193,V012,True,0,6.0,True,True,17
BUR-RFQ-0193-V015,RFQ-0193,V015,True,0,4.0,True,True,17
BUR-RFQ-0193-V023,RFQ-0193,V023,False,0,,True,False,17
BUR-RFQ-0193-V003,RFQ-0193,V003,True,0,4.0,True,True,17
BUR-RFQ-0193-V020,RFQ-0193,V020,True,0,4.0,True,True,17
BUR-RFQ-0193-V014,RFQ-0193,V014,True,0,7.0,True,True,17
BUR-RFQ-0194-V017,RFQ-0194,V017,True,0,5.0,True,True,17
BUR-RFQ-0194-V009,RFQ-0194,V009,True,0,7.0,True,True,17
BUR-RFQ-0194-V007,RFQ-0194,V007,True,0,5.0,True,True,17
BUR-RFQ-0194-V010,RFQ-0194,V010,True,0,5.0,True,True,17
BUR-RFQ-0194-V024,RFQ-0194,V024,True,0,4.0,True,True,17
BUR-RFQ-0194-V022,RFQ-0194,V022,True,2,4.0,False,True,17
BUR-RFQ-0194-V004,RFQ-0194,V004,True,0,6.0,True,True,17
BUR-RFQ-0194-V001,RFQ-0194,V001,True,0,4.0,True,True,17
BUR-RFQ-0195-V010,RFQ-0195,V010,True,0,11.0,True,True,17
BUR-RFQ-0195-V019,RFQ-0195,V019,True,0,12.0,True,True,17
BUR-RFQ-0195-V007,RFQ-0195,V007,True,0,12.0,True,True,17
BUR-RFQ-0195-V001,RFQ-0195,V001,True,0,13.0,True,True,17
BUR-RFQ-0195-V017,RFQ-0195,V017,True,2,11.0,False,True,17
BUR-RFQ-0195-V024,RFQ-0195,V024,True,0,12.0,True,True,17
BUR-RFQ-0195-V009,RFQ-0195,V009,True,1,11.0,False,True,17
BUR-RFQ-0195-V004,RFQ-0195,V004,True,0,13.0,True,True,17
BUR-RFQ-0196-V016,RFQ-0196,V016,False,0,,False,False,17
BUR-RFQ-0196-V006,RFQ-0196,V006,True,1,12.0,True,True,17
BUR-RFQ-0196-V021,RFQ-0196,V021,False,0,,True,False,17
BUR-RFQ-0196-V002,RFQ-0196,V002,True,0,12.0,True,True,17
BUR-RFQ-0196-V011,RFQ-0196,V011,True,1,12.0,True,True,17
BUR-RFQ-0196-V013,RFQ-0196,V013,False,0,,False,False,17
BUR-RFQ-0196-V018,RFQ-0196,V018,True,0,14.0,True,True,17
BUR-RFQ-0197-V016,RFQ-0197,V016,False,0,,True,False,17
BUR-RFQ-0197-V002,RFQ-0197,V002,True,0,7.0,True,True,17
BUR-RFQ-0197-V006,RFQ-0197,V006,False,0,,True,False,17
BUR-RFQ-0197-V013,RFQ-0197,V013,True,0,6.0,True,True,17
BUR-RFQ-0197-V021,RFQ-0197,V021,True,3,5.0,False,True,17
BUR-RFQ-0197-V018,RFQ-0197,V018,False,0,,True,False,17
BUR-RFQ-0197-V011,RFQ-0197,V011,False,0,,True,False,17
BUR-RFQ-0198-V004,RFQ-0198,V004,True,0,9.0,True,True,17
BUR-RFQ-0198-V010,RFQ-0198,V010,True,0,10.0,True,True,17
BUR-RFQ-0198-V007,RFQ-0198,V007,True,0,9.0,True,True,17
BUR-RFQ-0198-V009,RFQ-0198,V009,True,1,9.0,False,True,17
BUR-RFQ-0198-V019,RFQ-0198,V019,True,0,11.0,True,True,17
BUR-RFQ-0198-V022,RFQ-0198,V022,True,3,10.0,False,True,17
BUR-RFQ-0198-V001,RFQ-0198,V001,True,0,9.0,True,True,17
BUR-RFQ-0198-V024,RFQ-0198,V024,True,1,11.0,False,True,17
BUR-RFQ-0199-V004,RFQ-0199,V004,True,2,14.0,False,True,17
BUR-RFQ-0199-V001,RFQ-0199,V001,True,2,14.0,False,True,17
BUR-RFQ-0199-V007,RFQ-0199,V007,True,0,12.0,True,True,17
BUR-RFQ-0199-V017,RFQ-0199,V017,True,0,12.0,True,True,17
BUR-RFQ-0199-V024,RFQ-0199,V024,True,3,14.0,False,True,17
BUR-RFQ-0199-V019,RFQ-0199,V019,True,0,14.0,True,True,17
BUR-RFQ-0199-V010,RFQ-0199,V010,True,0,13.0,True,True,17
BUR-RFQ-0199-V009,RFQ-0199,V009,True,0,13.0,True,True,17
BUR-RFQ-0200-V006,RFQ-0200,V006,True,1,14.0,True,True,17
BUR-RFQ-0200-V021,RFQ-0200,V021,True,1,11.0,False,True,17
BUR-RFQ-0200-V002,RFQ-0200,V002,True,0,12.0,True,True,17
BUR-RFQ-0200-V018,RFQ-0200,V018,False,0,,True,False,17
BUR-RFQ-0200-V013,RFQ-0200,V013,False,0,,True,False,17
BUR-RFQ-0200-V011,RFQ-0200,V011,True,2,13.0,True,True,17
BUR-RFQ-0200-V016,RFQ-0200,V016,True,2,14.0,True,True,17
BUR-RFQ-0201-V007,RFQ-0201,V007,True,1,11.0,False,True,17
BUR-RFQ-0201-V017,RFQ-0201,V017,True,0,12.0,True,True,17
BUR-RFQ-0201-V004,RFQ-0201,V004,True,0,14.0,True,True,17
BUR-RFQ-0201-V022,RFQ-0201,V022,False,0,,True,False,17
BUR-RFQ-0201-V024,RFQ-0201,V024,True,0,13.0,True,True,17
BUR-RFQ-0201-V010,RFQ-0201,V010,False,0,,True,False,17
BUR-RFQ-0201-V019,RFQ-0201,V019,True,0,13.0,True,True,17
BUR-RFQ-0201-V001,RFQ-0201,V001,True,0,14.0,True,True,17
BUR-RFQ-0202-V016,RFQ-0202,V016,True,1,7.0,True,True,17
BUR-RFQ-0202-V013,RFQ-0202,V013,True,0,5.0,True,True,17
BUR-RFQ-0202-V011,RFQ-0202,V011,True,1,7.0,False,True,17
BUR-RFQ-0202-V018,RFQ-0202,V018,False,0,,True,False,17
BUR-RFQ-0202-V021,RFQ-0202,V021,True,0,5.0,True,True,17
BUR-RFQ-0202-V002,RFQ-0202,V002,True,0,7.0,True,True,17
BUR-RFQ-0202-V006,RFQ-0202,V006,True,2,7.0,True,True,17
